Wbias,Rd,Wn1,Wn2,Bandwidth,PowerConsumption,VoltageGain
7.718733966350555e-06,1573.2905641198158,9.53662247955799e-06,7.3617718666791914e-06,111000000.0,0.00117,15.83
8.370046466588973e-06,883.0700293183326,1.4794981122016906e-05,5.860300689935685e-06,247000000.0,0.00145,10.08
8.223862990736961e-06,1411.0988937318325,1.1150042008608579e-05,6.5009313821792606e-06,178000000.0,0.00128,11.65
5.523372307419777e-06,1733.3864569664001,1.0233192920684814e-05,6.882989317178727e-06,99600000.00000001,0.001,17.02
5.0348936319351194e-06,1710.1299166679382,8.035702228546142e-06,7.919202640652657e-06,97100000.0,0.000867,16.47
5.147178679704666e-06,1588.315024971962,6.707180023193359e-06,8.307706009596587e-06,101999999.99999999,0.000823,15.119999999999997
6.2628784887492655e-06,660.5439335107802,1.3488608121871948e-05,8.922036085277795e-06,277000000.0,0.00121,10.79
6.034758925437927e-06,1480.4083928465843,1.1225094040855764e-05,8.435633148998023e-06,118000000.0,0.0011,16.23
5.6218433082103734e-06,1717.1087116003036,9.851904273033141e-06,6.755664870142937e-06,99800000.0,0.000994,16.78
7.509230241179467e-06,2006.767213344574,1.504394495487213e-05,1.129561534523964e-05,530000000.0,0.00122,0.08000000000000025
7.174013458192348e-06,1212.3107248917222,1.1709762535989283e-05,8.816637597978116e-06,144000000.0,0.00126,15.1
7.701790854334831e-06,814.2832815647124,7.994354248046875e-06,8.591077378951013e-06,233000000.0,0.00111,9.5
8.082600831985474e-06,575.1636773347853,1.0529590897262095e-05,8.2091533690691e-06,325000000.0,0.0013,8.46
4.6785004734992985e-06,705.4665535688399,9.830449566245078e-06,7.774548701941968e-06,273000000.0,0.00089,8.42
5.707155257463455e-06,1238.1756464019418,1.060626445710659e-05,7.783626638352871e-06,132999999.99999999,0.00105,14.72
6.83020936511457e-06,1344.6039929986,6.654572546482085e-06,8.683287139981986e-06,116000000.0,0.0009610000000000002,14.12
8.198739007115365e-06,688.6606365442275,1.1048706911504268e-05,8.300077486783266e-06,278000000.0,0.00133,9.999999999999998
6.755359305068851e-06,1364.7681698203087,1.2097927570343017e-05,8.927501987665892e-06,128000000.00000001,0.00123,16.22
6.959722492843866e-06,1099.6271707117558,1.2085455447435378e-05,8.900198083370925e-06,158000000.0,0.00125,14.47
4.520640671253205e-06,1695.865973830223,1.3212716698646544e-05,1.105678352713585e-05,99999999.99999999,0.0009529999999999999,18.57
5.344439193606377e-06,1347.4696315824986,1.3050038188695907e-05,8.996034853160381e-06,125000000.00000001,0.00107,16.28
6.300206456333399e-06,1034.2057347297668,1.427322119474411e-05,9.609933510422707e-06,160000000.0,0.00125,15.250000000000002
6.0929501205682755e-06,1283.7764462456107,9.85324442386627e-06,7.58347399532795e-06,129000000.00000001,0.00106,14.65
5.910794869065285e-06,1109.3325316905975,5.679573476314544e-06,7.084405392408371e-06,143000000.0,0.000847,11.18
8.190926671028138e-06,1920.9101498126984,1.3886955335736274e-05,7.420877128839493e-06,440000000.0,0.00125,0.17999999999999977
7.454063974320889e-06,1212.201276794076,1.3405777260661125e-05,9.43328195810318e-06,141000000.0,0.00137,16.25
8.358087167143822e-06,734.7516268491744,1.2446306139230727e-05,7.853488989174367e-06,265000000.0,0.00141,10.88
6.12699419260025e-06,1133.0558098852634,1.5034729778766631e-05,1.0051409423351288e-05,146000000.0,0.00125,16.22
8.42444059252739e-06,842.1154469251632,1.5250574707984923e-05,6.903547719120979e-06,333000000.0,0.00147,7.72
7.004838405176997e-06,822.9796290397643,1.0939079508185387e-05,8.397642479278147e-06,236000000.0,0.0012,10.84
5.282687231898308e-06,1413.3207350969315,1.1810774274170399e-05,8.329265248030425e-06,118000000.0,0.00103,16.28
7.001265686005354e-06,926.3501316308974,5.5624918937683095e-06,5.486655622720719e-06,176000000.0,0.000907,9.49
6.874599312432111e-06,1510.0899189710617,8.728014051914214e-06,7.2539273798465735e-06,112000000.0,0.00106,15.31
6.5771812163293365e-06,1407.8202284872532,7.386007726192473e-06,7.794357806444169e-06,112000000.0,0.000981,14.87
4.4874536991119385e-06,1651.8738120794296,1.0036569714546203e-05,9.224199078977108e-06,99999999.99999999,0.000874,17.18
7.521469026803971e-06,817.4093514680861,1.485693883895874e-05,9.933553025126457e-06,204000000.0,0.00143,14.29
6.7231008466333155e-06,592.8831994533538,1.0800762206315994e-05,7.881719931960106e-06,323000000.0,0.00117,8.2
7.114313922822476e-06,821.8150585889815,1.4976843655109404e-05,9.920457869768143e-06,202000000.0,0.00138,14.26
6.845413374714554e-06,1373.5807351768017,1.0437524944543838e-05,8.290701255202294e-06,128000000.00000001,0.00116,15.28
7.3138717487454415e-06,1337.7927746623755,1.4338482081890106e-05,9.764766409993171e-06,127000000.00000001,0.00139,17.52
4.973810076713562e-06,1569.2936033010483,1.5742773294448853e-05,1.0259222507476807e-05,108000000.0,0.00107,18.51
7.445945665240288e-06,1027.6293605566025,9.963708519935607e-06,8.463135747238994e-06,177000000.0,0.00118,12.26
7.126963052898645e-06,1520.9026634693146,8.58435434103012e-06,7.295081943273544e-06,112000000.0,0.00107,15.24
6.384497221559286e-06,899.3781283497809,1.1341115947812795e-05,8.44732758635655e-06,202000000.0,0.00115,12.07
5.768528357148171e-06,1634.9952071905136,9.493640780448913e-06,6.849256277084351e-06,103000000.00000001,0.000995,16.33
4.777710422873497e-06,859.0862303972243,5.599783360958098e-06,9.301512107253075e-06,198000000.0,0.000741,8.3
7.615348219871521e-06,952.2636458277701,1.3705681905150413e-05,9.53302650153637e-06,176000000.0,0.0014,14.760000000000002
8.193419381976128e-06,1295.9870854392648,1.4159561946988104e-05,7.3957243710756305e-06,138000000.0,0.00145,15.73
8.049342378973961e-06,578.9818465709685,1.2431485638022423e-05,8.836670286953449e-06,327000000.0,0.00139,9.41
5.714749798178673e-06,1264.834588393569,1.3267478972673415e-05,9.22018525004387e-06,135000000.0,0.00113,15.85
4.643015921115876e-06,1571.0833296179771,1.2642780184745788e-05,8.575472100637853e-06,105000000.00000001,0.0009589999999999999,17.6
8.672164857387543e-06,1651.6615152359009,1.514424842596054e-05,9.208758033812047e-06,352000000.0,0.00144,5.94
5.908406898379326e-06,1184.2235177755356,9.118312001228332e-06,7.60997086763382e-06,133999999.99999999,0.00101,14.06
7.628021389245987e-06,699.5379328727721,1.0591164648532866e-05,8.406035952270031e-06,276000000.0,0.00125,9.7
8.056158542633056e-06,629.971757531166,1.5863633394241333e-05,1.06012661755085e-05,276000000.0,0.00154,12.659999999999998
4.733818620443344e-06,1605.5247709155083,1.270487706363201e-05,8.50840337574482e-06,103999999.99999999,0.0009730000000000001,17.73
7.713734865188599e-06,1113.5138608515263,1.563017702102661e-05,1.0779973536729813e-05,146000000.0,0.00149,17.13
7.4444786310195924e-06,594.7531014680861,1.013276995718479e-05,8.060080885887146e-06,323000000.0,0.00121,8.01
7.5919623076915745e-06,1009.5895826816558,1.5396376430988312e-05,1.041691678762436e-05,161000000.0,0.00146,16.2
7.764424592256547e-06,1464.1928747296333,1.1689967446029186e-05,6.84544287621975e-06,121000000.0,0.00129,15.73
8.386994808912277e-06,1254.8402689862996,1.4515140056610106e-05,6.597016483545304e-06,147000000.0,0.00146,14.37
8.173831209540367e-06,1449.6710151433945,7.999619781970977e-06,5.9394841194152835e-06,127000000.00000001,0.00108,13.14
5.65409754216671e-06,1532.892920076847,1.2070468984544277e-05,8.628534186631442e-06,114000000.0,0.00108,16.85
7.98831568658352e-06,1293.5581607744098,1.144528292492032e-05,8.664008129388093e-06,133999999.99999999,0.00133,15.73
4.843734741210938e-06,1710.563451051712,1.5535864233970642e-05,9.896851897239684e-06,101999999.99999999,0.00105,18.9
7.930707469582558e-06,1227.632268331945,1.2605121225118636e-05,6.790528401732445e-06,164000000.0,0.00134,13.22
5.679816707968712e-06,1023.4829783439635,1.528680074214935e-05,1.0099548980593682e-05,158000000.0,0.00118,15.430000000000001
7.246991839259863e-06,1511.0530778765678,6.329320430755615e-06,8.932877767831087e-06,105000000.00000001,0.0009610000000000002,14.92
7.403910353779793e-06,2004.2867958545685,1.306844002008438e-05,7.584004819393158e-06,354000000.0,0.00119,3.220000000000001
5.393530726432801e-06,851.3100147247313,5.9114897251129145e-06,9.164829082787037e-06,201000000.0,0.000818,8.74
5.01078674197197e-06,1589.8841172456741,5.885808527469635e-06,7.667589634656906e-06,99999999.99999999,0.000761,14.53
7.916534408926964e-06,1169.0367888659239,1.138533117249608e-05,7.336519703269005e-06,164000000.0,0.00129,13.19
4.825987234711647e-06,1701.595351099968,8.592893213033675e-06,8.048489436507226e-06,97400000.0,0.000861,16.71
7.35041631013155e-06,744.3809360265731,9.241596043109893e-06,8.444061610847711e-06,273000000.0,0.00115,8.88
5.890287637710571e-06,937.7069398760794,7.0623803138732905e-06,8.22507968172431e-06,174000000.0,0.000924,10.8
5.845292910933494e-06,1516.1667987704277,1.3005996957421303e-05,9.04492887109518e-06,115000000.0,0.00114,17.28
6.814143922179937e-06,2010.1051330566406,1.3268948286771773e-05,5.7808627486228944e-06,272000000.0,0.00115,5.21
6.121166825294495e-06,594.3988263607024,6.5511986613273615e-06,8.762524157762528e-06,324000000.0,0.000918,5.569999999999999
7.481201156973839e-06,921.5105548501014,1.0328382968902587e-05,8.630721606314182e-06,210000000.0,0.0012,11.21
4.493586838245392e-06,1799.156367778778,1.2175193674862383e-05,1.1187188506126403e-05,95999999.99999999,0.000926,18.72
6.420808229595423e-06,1601.1938974261284,1.122250362485647e-05,8.242554370313882e-06,108000000.0,0.00115,17.18
4.92869371175766e-06,1294.9246261268854,1.0443884596228599e-05,7.947646841406823e-06,124000000.00000001,0.000946,15.139999999999999
4.652704060077667e-06,1507.8962072730064,1.1146837349981069e-05,8.29407948255539e-06,108000000.0,0.000921,16.74
5.236663341522217e-06,1310.757800936699,1.0336068838834761e-05,7.751707516610622e-06,122000000.0,0.000981,15.28
7.516353651881218e-06,1396.6801762580872,1.2573070213198662e-05,8.890102412551641e-06,122999999.99999999,0.00134,16.95
4.7553181350231175e-06,565.1760697364806,5.617390871047973e-06,7.705072551965713e-06,324000000.0,0.000735,4.06
5.954286083579063e-06,845.5809503793715,1.355064894258976e-05,9.15006447583437e-06,204000000.0,0.00117,13.02
5.665244400501251e-06,1317.8056683391333,9.52782741189003e-06,7.569907054305077e-06,121000000.0,0.000997,15.049999999999999
5.26811009645462e-06,1015.4973715543746,1.5390386402606963e-05,1.0006660923361779e-05,157000000.0,0.00111,15.229999999999999
7.078956104815006e-06,1083.41109380126,1.0351364195346832e-05,8.230709113180638e-06,163000000.0,0.00117,13.040000000000001
4.654330551624298e-06,696.3984072208403,1.0829571351408958e-05,7.773168236017228e-06,273000000.0,0.000916,8.85
5.331600531935692e-06,1354.245763272047,6.3451347351074215e-06,8.802562024444341e-06,116000000.0,0.000825,13.53
8.749537736177445e-06,688.4374320507048,7.010923504829406e-06,7.577690944075585e-06,277000000.0,0.0011,7.21
7.110004752874374e-06,729.7199815511702,1.5067990958690643e-05,9.880465403199196e-06,236000000.0,0.00138,13.18
5.9389936029911045e-06,849.5197743177413,8.121387958526611e-06,8.069659240543843e-06,199000000.0,0.00098,10.59
6.982228741049766e-06,1335.3690020740032,1.2632263213396071e-05,9.114659793674946e-06,129999999.99999999,0.00128,16.42
4.8282409608364104e-06,1600.7684096693993,8.464970111846924e-06,8.077382110059262e-06,101999999.99999999,0.000859,16.14
7.384310781955719e-06,1179.3863102793694,1.315613679587841e-05,9.325154066085815e-06,145000000.0,0.00135,15.86
7.453742042183876e-06,929.5227378606795,9.06094367802143e-06,8.511190208606422e-06,203000000.0,0.00114,10.91
7.7760688662529e-06,736.7352545261382,1.4221975341439246e-05,9.627305924892426e-06,236000000.0,0.00144,13.07
6.548379119485617e-06,1016.2399411201476,1.5727951645851135e-05,1.0441749632358552e-05,159000000.0,0.00133,16.05
5.740376159548759e-06,1470.1287150382996,1.3222974523901939e-05,9.182495959103108e-06,118000000.0,0.00113,17.08
7.2521716207265855e-06,1317.1753715723753,1.3526100054383277e-05,9.43202567100525e-06,129999999.99999999,0.00135,16.94
6.056239932775498e-06,1510.1135224103928,1.1169558487832545e-05,8.387231009081006e-06,116000000.0,0.0011,16.37
7.172504179179669e-06,1131.0817934572697,8.181619346141815e-06,7.91162183880806e-06,147000000.0,0.00108,12.94
7.595888659358025e-06,1024.9553993344307,1.0787362419068813e-05,8.653313338756561e-06,175000000.0,0.00125,13.040000000000001
6.826258295215667e-06,1499.2354437708855,8.17031067609787e-06,7.268518939614296e-06,110000000.0,0.00103,15.28
6.699975091964006e-06,1335.295844823122,1.1152725260704755e-05,8.578716239891947e-06,131999999.99999999,0.00118,15.4
6.854175992310048e-06,577.983796596527,1.3047000229358672e-05,8.694586083292961e-06,327000000.0,0.00127,9.25
6.661161817610264e-06,1072.560966014862,1.2025199882686138e-05,8.830774009227752e-06,163000000.0,0.00121,14.089999999999998
6.920466704294086e-06,2020.3004777431488,1.4504879117012023e-05,5.085653245449066e-06,333000000.0,0.00115,1.1999999999999995
8.92090192437172e-06,1535.1446345448494,1.6068115234375e-05,8.056490756571293e-06,338000000.0,0.00151,6.36
7.978209257125854e-06,1129.0708743035793,8.09070348739624e-06,7.973706662654877e-06,157000000.0,0.00112,12.2
6.675588833168149e-06,842.62877702713,1.040295860916376e-05,8.217918198555708e-06,228000000.0,0.00114,10.66
6.702252119779587e-06,742.7432239055632,1.3441745787858961e-05,9.131666190922261e-06,238000000.0,0.00127,12.25
5.1488054394721985e-06,949.6930614113807,9.516976550221442e-06,7.885444045066833e-06,175000000.0,0.0009430000000000002,11.93
4.4448814094066624e-06,1658.6178243160248,8.314246743917465e-06,1.0080853417515755e-05,99200000.0,0.000821,16.57
7.334524087607861e-06,1386.799555271864,1.1953134976327418e-05,8.797077920287848e-06,125000000.00000001,0.00129,16.48
6.812258622609079e-06,928.9568811655043,1.0691493853926657e-05,8.33904185332358e-06,200000000.0,0.00116,11.66
5.773198351264e-06,1323.019117116928,6.240057468414306e-06,9.205906197428703e-06,118000000.0,0.000856,13.4
7.701112791895867e-06,604.6661883592604,9.521264180541037e-06,8.246794860810042e-06,325000000.0,0.0012,7.65
7.62659016251564e-06,1441.9059753417969,1.2255221299827098e-05,6.312572181224823e-06,125000000.00000001,0.00129,15.15
8.105080291628838e-06,818.9159482717513,1.1278777666389942e-05,8.649068024009466e-06,236000000.0,0.00133,11.35
5.384064808487892e-06,1162.17453032732,1.2755353346467017e-05,8.810579095035791e-06,143000000.0,0.00107,15.01
5.071679189801216e-06,1796.9950437545776,9.189288526773452e-06,7.525484204292298e-06,94800000.0,0.000918,17.28
5.317269220948219e-06,1426.2231215834618,1.2066154308617114e-05,8.49509961064905e-06,118000000.0,0.00104,16.4
8.778672561049462e-06,518.9212411642073,1.5388519763946532e-05,6.969104126095772e-06,330000000.0,0.00159,9.97
8.027020499110221e-06,738.2615655660628,6.20997554063797e-06,9.216635122895241e-06,234000000.0,0.00102,8.44
5.256572842597961e-06,1516.1205977201462,1.0600437603890895e-05,7.663732424378396e-06,109000000.0,0.000989,16.48
6.818870385177434e-06,769.0598964691161,8.082628488540648e-06,8.262649148702621e-06,235000000.0,0.00106,9.58
4.687642380595207e-06,687.7443492412566,1.129287514835596e-05,7.788556344807148e-06,275000000.0,0.000933,9.0
5.222509056329727e-06,1675.6979525089264,8.774755254387855e-06,7.619126617908478e-06,99500000.0,0.00092,16.57
7.097897160798312e-06,1387.5269927084446,1.230420835316181e-05,8.941325917840004e-06,125000000.00000001,0.00128,16.62
7.5436609536409376e-06,686.7233216762542,7.64039772748947e-06,8.575834323652089e-06,278000000.0,0.00109,8.04
8.058361172676086e-06,1075.2070657908916,1.4354314744472503e-05,7.990620590746403e-06,331000000.0,0.00139,7.559999999999999
7.153964415192604e-06,589.736834168434,1.0829559836536645e-05,8.051429204642774e-06,324000000.0,0.00122,8.37
6.875510718673468e-06,1645.1294422149658,9.219743520021438e-06,7.237388178706169e-06,105999999.99999999,0.00108,16.05
7.943435221910477e-06,1200.0633534044027,1.1762560233473777e-05,7.1436097472906115e-06,162000000.0,0.00131,13.35
6.615749169141054e-06,1486.9990050792694,6.783061146736144e-06,8.363631842657924e-06,107000000.00000001,0.00095,14.97
8.547540172934533e-06,766.2684768438338,1.4815739691257476e-05,7.1547971069812775e-06,283000000.0,0.00151,10.52
7.793324455618859e-06,786.9006991386412,8.906058236956596e-06,8.599378128536046e-06,265000000.0,0.00116,8.89
4.415915429592132e-06,1534.0023040771484,8.345365911722182e-06,8.777443949133158e-06,105999999.99999999,0.000822,15.62
7.537197768688202e-06,1455.553524196148,1.231363333761692e-05,6.116397798061371e-06,124000000.00000001,0.00128,15.029999999999998
5.8579459637403485e-06,1516.0489603877068,1.4920240640640259e-05,9.906529188156128e-06,113000000.0,0.0012,18.23
6.4153390713036064e-06,1012.4835744500159,6.790894210338592e-06,8.43536832369864e-06,157000000.0,0.000952,11.53
4.766657844185829e-06,761.6916894912719,5.5898128747940054e-06,9.115662716329098e-06,233000000.0,0.000738,7.07
8.715347215533257e-06,981.17146641016,1.5846513032913207e-05,5.225808113813401e-06,192000000.0,0.00151,11.09
7.828775346279144e-06,1761.948361992836,1.3605265334248541e-05,5.218393057584763e-06,213000000.0,0.00127,7.42
5.280631452798844e-06,1118.552178144455,1.0960896871984005e-05,7.77060168236494e-06,143000000.0,0.00101,14.19
5.698027431964874e-06,863.3768260478972,1.2453796789050101e-05,8.658284690231085e-06,201000000.0,0.0011,12.49
7.450011357665062e-06,722.9550033807753,1.5468822598457336e-05,1.0205761253833772e-05,236000000.0,0.00144,13.48
7.74844828248024e-06,1411.7302298545837,1.3093372464179992e-05,6.23425367474556e-06,128000000.00000001,0.00134,14.98
7.408675633370877e-06,1406.3334465026855,1.2809526845812797e-05,8.98136667907238e-06,122000000.0,0.00134,17.13
7.2053860835731034e-06,587.2641056776046,7.173476457595825e-06,8.594284345395863e-06,323000000.0,0.00104,6.37
5.8960258215665815e-06,1433.8777549564838,1.137581181526184e-05,8.475691225379705e-06,121000000.0,0.00109,16.02
5.6309249997138975e-06,767.0645117759703,1.1615263298153877e-05,8.082888457924128e-06,236000000.0,0.00107,10.92
4.8260073512792584e-06,1462.638758122921,1.3274998798966406e-05,8.717188585549593e-06,112000000.0,0.001,17.21
6.828286875039339e-06,1298.6325230449438,8.837446317076682e-06,7.639181315898896e-06,129000000.00000001,0.00108,14.26
7.975037544965743e-06,1774.0011811256409,1.3830335274338721e-05,5.3025968372821815e-06,239000000.0,0.00128,6.2
4.542312651872635e-06,1686.454862356186,1.5832566678524018e-05,1.0104176089167595e-05,101999999.99999999,0.00101,18.9
6.727940289303661e-06,944.9195116758345,1.1020381964743137e-05,8.406613271683455e-06,194000000.0,0.00117,12.12
7.823517948389054e-06,1873.479038476944,1.3485288232564925e-05,1.0030527040362359e-05,379000000.0,0.00126,4.07
7.91933798789978e-06,1817.1258717775345,1.497025567293167e-05,1.1164675056934356e-05,430000000.0,0.00132,3.54
6.795100858435035e-06,1300.0862635672092,1.2467988684773444e-05,9.062020905315877e-06,133999999.99999999,0.00125,16.01
6.545914269983769e-06,1165.416644886136,7.5696654319763175e-06,7.881192810833454e-06,133999999.99999999,0.000999,13.39
7.604907989501953e-06,1666.6647642850876,9.053345993161201e-06,5.481279581785203e-06,122999999.99999999,0.00109,13.28
5.625122845172882e-06,768.2196497917174,9.430386513471603e-06,7.937553256750108e-06,236000000.0,0.000999,9.96
7.99424846470356e-06,1928.4311085939407,1.3579437926411627e-05,6.223408550024033e-06,364000000.0,0.00123,1.5699999999999998
7.006212534382939e-06,915.2078330516814,1.54335715174675e-05,1.0222644567489625e-05,177000000.0,0.00138,15.31
7.82453490793705e-06,1017.294093966484,1.5329165637493134e-05,1.046770191192627e-05,160000000.0,0.00149,16.3
5.781016051769257e-06,1461.2406343221664,1.2734668374061584e-05,9.006693735718727e-06,119000000.0,0.00112,16.8
7.19358104467392e-06,913.6822596192359,1.1349152468144893e-05,8.71574918553233e-06,203000000.0,0.00124,12.25
7.205225184559822e-06,1841.9659435749054,1.197370209544897e-05,5.22925341129303e-06,163000000.0,0.00118,10.15
6.566591419279575e-06,1539.210595190525,1.0688497938215732e-05,8.206957813352346e-06,114000000.0,0.00114,16.4
4.597868978977204e-06,776.5813916921614,1.1951846703886985e-05,7.829501926898957e-06,233000000.0,0.00094,10.580000000000002
7.824193999171257e-06,1435.2429881691933,1.4742381513118744e-05,5.049377799034119e-06,141000000.0,0.00136,12.38
8.11776915192604e-06,569.6618407964705,1.0779051631689072e-05,8.28978681191802e-06,328000000.0,0.00132,8.57
5.079036355018616e-06,1056.332841515541,8.076688289642332e-06,7.925302162766457e-06,155000000.0,0.000881,12.03
6.012427926063538e-06,1528.625749051571,1.2825924515724181e-05,8.944259636104108e-06,114000000.0,0.00116,17.35
7.82600797712803e-06,983.5425838828086,1.0835713818669318e-05,8.186150558292866e-06,197000000.0,0.00125,11.719999999999999
8.12440413236618e-06,639.5811736583709,1.3990503624081611e-05,5.676306158304215e-06,334000000.0,0.00141,8.04
5.738368526101112e-06,1052.1347150206566,1.3525593400001525e-05,9.226723700761794e-06,159000000.0,0.00114,14.65
7.896676003932953e-06,1430.9966824948788,1.0578033678233622e-05,7.972427740693093e-06,122000000.0,0.00126,15.809999999999999
7.382094606757164e-06,1539.2957776784897,9.033489763736724e-06,7.380394518375397e-06,113000000.0,0.00111,15.340000000000002
7.708631157875062e-06,808.93737077713,1.0883801236748694e-05,8.67478308081627e-06,240000000.0,0.00127,10.95
7.593459516763687e-06,1544.070489704609,1.3828728273510932e-05,5.129098415374757e-06,138000000.0,0.0013,12.479999999999999
5.861985504627228e-06,1128.438487648964,1.1326451696455478e-05,8.286494977772237e-06,150000000.0,0.00109,14.12
6.796771631576121e-06,949.779987335205,1.3553485617041587e-05,9.339225649833679e-06,176000000.0,0.00129,14.43
5.483830511569977e-06,1569.0237954258919,6.67793995141983e-06,8.367111848667263e-06,103000000.00000001,0.000854,15.1
5.516161859035492e-06,778.1284898519515,8.091967582702636e-06,8.088949412107467e-06,233000000.0,0.000933,9.24
5.843199044466019e-06,1366.7234666645527,1.3337466120719909e-05,9.303538396954536e-06,126000000.00000001,0.00115,16.56
6.70089047960937e-06,704.9703896045684,9.66813264787197e-06,8.087562531232833e-06,275000000.0,0.00112,9.02
7.724983245134354e-06,926.1179193854331,5.817068755626678e-06,6.647473871707916e-06,176000000.0,0.00097,9.96
4.525885462760925e-06,1440.180778503418,1.2050888128578662e-05,1.0021760463714599e-05,112000000.0,0.000935,16.88
7.00600766390562e-06,1459.7364515066147,1.1647610992193221e-05,8.612839672714471e-06,119000000.0,0.00124,16.67
4.815917417407036e-06,1694.321870803833,1.1148959610611199e-05,8.050660245120526e-06,99800000.0,0.0009480000000000001,17.6
6.0299247801303865e-06,1536.601945757866,1.2228763729333876e-05,8.740725453943014e-06,114000000.0,0.00114,17.08
8.160103261470795e-06,1454.0497437119484,8.02314257621765e-06,5.904954999685288e-06,127000000.00000001,0.00108,13.13
5.512519553303718e-06,1651.122435927391,1.0457225866615772e-05,7.223765641450882e-06,103999999.99999999,0.00101,16.78
7.159696094691754e-06,1315.2358662337065,1.036793430149555e-05,8.322747346013785e-06,133999999.99999999,0.00119,14.93
5.924952909350396e-06,1664.8008078336716,9.944593667984008e-06,7.02754171192646e-06,103999999.99999999,0.00103,16.5
7.869462445378303e-06,1164.1161814332008,1.2438929572701454e-05,5.9036350846290595e-06,167000000.0,0.00131,12.53
8.057023420929908e-06,945.9702000021933,8.858722031116484e-06,7.762729443609715e-06,211000000.0,0.00115,10.15
6.797250799834728e-06,1162.371415644884,1.2765501022338867e-05,9.121494792401791e-06,148000000.0,0.00126,15.3
7.35943141579628e-06,1470.6013202667236,1.1679742403328418e-05,8.552926016040146e-06,117000000.0,0.00128,16.9
8.142278373241424e-06,1254.9081854522228,1.1294775143265724e-05,8.041552372276784e-06,141000000.0,0.00133,15.0
5.002904668450356e-06,1699.2513239383698,9.01692359149456e-06,7.840704672038555e-06,98300000.00000001,0.000902,16.84
7.293606452643871e-06,668.1982427835463,1.2486085310578345e-05,8.826426316052675e-06,274000000.0,0.00131,10.89
4.995165020227432e-06,1520.5938071012497,1.0724170766770839e-05,7.975351862609386e-06,108000000.0,0.0009610000000000002,16.66
5.587524175643921e-06,1257.6587265357375,1.2124846555292605e-05,8.661883763968945e-06,135000000.0,0.00108,15.29
4.9331947267055515e-06,1015.3688043355941,1.352954664826393e-05,8.686830878257751e-06,159000000.0,0.00102,14.23
4.496965348720551e-06,1605.9237718582153,1.4864776492118834e-05,1.0072886362671852e-05,103999999.99999999,0.000987,18.45
6.506672143936157e-06,674.4733154773711,1.188748774677515e-05,8.409524837508797e-06,275000000.0,0.00119,10.24
7.834622159600258e-06,1779.1754752397537,1.4201396092772483e-05,1.0801721781492232e-05,370000000.0,0.00131,5.24
8.569380193948746e-06,912.6012176275252,7.529599249362945e-06,6.285692393779755e-06,195000000.0,0.00109,9.72
5.3636668771505356e-06,1652.7304649353027,7.0068978071212765e-06,8.109891381114721e-06,99200000.0,0.000858,15.699999999999998
5.938497126102448e-06,856.0704886913298,9.381990447640418e-06,7.96102336794138e-06,199000000.0,0.00103,11.26
6.960677174851298e-06,1460.2099508047104,9.596245259046554e-06,7.792054630815984e-06,119000000.0,0.00112,15.35
4.803947523236275e-06,1769.4640904664993,6.4681375026702875e-06,8.483186742290854e-06,94400000.0,0.000765,15.629999999999999
6.779498364776373e-06,554.3839782476424,1.5230107903480528e-05,9.736102223396302e-06,326000000.0,0.00133,10.179999999999998
5.0721535384655e-06,768.5576528310775,1.2139840804040431e-05,7.946895875036717e-06,234000000.0,0.00101,10.9
5.6948262155056e-06,1633.645385503769,1.2978668600320816e-05,8.726175773888826e-06,107000000.00000001,0.00112,17.86
7.750826328992843e-06,1546.1158752441406,9.681393682956695e-06,5.637549221515656e-06,120000000.0,0.00115,14.21
5.795018389821053e-06,1286.656362004578,1.2582069516181945e-05,8.963916763663292e-06,133999999.99999999,0.00112,15.64
4.743626922369003e-06,740.6637519598006,5.513079404830932e-06,6.270129203796387e-06,235000000.0,0.000726,6.63
7.537385389208794e-06,1921.0450649261475,1.27859358638525e-05,9.790278926491737e-06,351000000.0,0.00122,4.78
7.828209534287453e-06,1055.5941835045815,1.0824670687317847e-05,7.90274876356125e-06,178000000.0,0.00125,12.41
7.870064064860344e-06,812.7993494272231,1.264847844839096e-05,6.949497640132905e-06,279000000.0,0.00133,9.47
6.9236729834228755e-06,1445.169597864151,6.0925143361091605e-06,8.404614754021168e-06,108000000.0,0.000934,14.43
5.321630895137787e-06,1117.3886694014072,1.0801955819129943e-05,7.728630229830741e-06,143000000.0,0.00101,14.13
6.413991093635559e-06,1417.7003465592861,1.5061679661273956e-05,1.0080739825963973e-05,120000000.0,0.00129,18.01
7.369966998696328e-06,1403.746411204338,1.1284211866557597e-05,8.58274802286178e-06,124000000.00000001,0.00126,16.2
7.356533825397491e-06,1488.854669034481,9.25460284948349e-06,7.641399428248406e-06,117000000.0,0.00113,15.29
6.434918023645878e-06,1608.6467951536179,8.60112327337265e-06,6.834684222936631e-06,103999999.99999999,0.00101,15.83
6.205283146351576e-06,738.5078370571135,1.5734411120414732e-05,1.0245509743690491e-05,235000000.0,0.00127,13.03
6.89082844555378e-06,589.1258269548415,1.1047148428857326e-05,8.008408568799497e-06,325000000.0,0.0012,8.36
7.1057659238576894e-06,652.1403044462203,1.4024711564183235e-05,9.271723322570324e-06,277000000.0,0.00134,11.39
4.3641930520534515e-06,1766.2329226732254,7.112693667411803e-06,9.784406587481499e-06,94300000.00000001,0.00077,16.34
5.221310511231422e-06,1454.1415199637413,8.838557809591292e-06,7.93372754752636e-06,111000000.0,0.000926,15.57
