L1p,L1s,L3p,L3s,Lm,Wn1,Wn2,S11,S22,LargeSignalPowerGain,PAE,DrainEfficiency,PSAT,PowerConsumption
1.7588779777288436e-10,8.52917778491974e-11,2.357442815899849e-10,9.005415201187134e-11,1.7148806694988161e-10,2.1917047925293447e-05,4.019304943084717e-05,-0.25799999999999906,-7.859999999999999,8.98,3.3820000000000006,5.502,-0.36100000000000004,0.0164
1.709359884262085e-10,1.1919795751571657e-10,4.668435553200543e-10,5.845581281930209e-11,2.5696259842813015e-10,1.9281193494796754e-05,3.588512182235718e-05,-0.30999999999999917,-15.71,12.46,7.819,10.77,1.8879999999999997,0.0145
5.282742321491241e-10,4.193426370620727e-11,4.788996076323092e-10,2.9527527093887333e-11,2.645923462212086e-10,2.218239139765501e-05,3.555426073074341e-05,-0.6010000000000008,-6.292,10.25,4.927,7.663,0.6740000000000002,0.0155
1.7290987372398378e-10,4.4565098285675046e-11,4.723955674674363e-10,9.048473238945007e-11,1.2537495851516724e-10,1.600845718383789e-05,3.613392305374146e-05,-0.11099999999999902,-9.323,7.536999999999999,4.401,6.198,-0.627,0.0135
1.7679710388183594e-10,4.24587345123291e-11,7.169251476526261e-10,9.146285891532898e-11,8.528817614912985e-11,2.7881330132484436e-05,3.20068448483944e-05,-0.19300000000000075,-4.181,10.99,8.09,10.43,2.6549999999999994,0.0166
5.261061877012253e-10,4.156100988388061e-11,7.155995418429375e-10,9.170963644981385e-11,2.648020397126675e-10,2.1933659829199313e-05,3.9805002689361574e-05,-0.6010000000000008,-4.582,7.144000000000001,2.406,5.2909999999999995,-0.5310000000000001,0.0164
5.262781083583832e-10,4.271095514297485e-11,4.797377360863612e-10,9.092519760131837e-11,9.134971559047697e-11,2.2007877357304098e-05,3.6180767059326175e-05,-0.5870000000000006,-7.824000000000001,10.34,7.803,11.49,2.868,0.0155
5.266000241041183e-10,4.300065994262695e-11,4.732195420302451e-10,2.905970335006714e-11,2.645194043517113e-10,2.5022945761680602e-05,3.979172849655152e-05,-0.7369999999999991,-5.723,7.987,3.3269999999999995,6.564,0.32900000000000007,0.0174
3.5271877490449695e-10,8.188129857182504e-11,7.114475001692772e-10,9.157635569572449e-11,8.601809695363044e-11,1.9245739698410033e-05,3.986346769332886e-05,-13.909999999999998,-3.2210000000000005,5.99,1.7980000000000003,5.23,-0.0459999999999999,0.0155
5.297394692897797e-10,1.191919231414795e-10,2.369767968654633e-10,9.050209522247315e-11,1.793763802284375e-10,1.627440857887268e-05,3.975036859512329e-05,-0.46400000000000047,-8.038000000000002,8.854,2.625,4.927,-1.14,0.0145
3.516679560765624e-10,1.2036798954010013e-10,7.111736361980438e-10,9.07488477230072e-11,1.7779467245284468e-10,2.204892485588789e-05,3.9986741542816165e-05,-11.370000000000001,-3.875000000000001,8.139,2.9250000000000003,6.042,0.723,0.0164
1.719107061624527e-10,8.528449118137361e-11,4.757337252255529e-10,2.964877724647522e-11,9.242299039661883e-11,2.481554841995239e-05,2.3782280921936033e-05,-0.3179999999999999,-1.7630000000000006,14.61,3.710000000000001,5.336,-0.5200000000000001,0.0137
1.7435091137886047e-10,9.194857478141786e-11,2.35606061398983e-10,3.039418458938599e-11,8.77684298455715e-11,2.7618063449859616e-05,3.661985301971436e-05,-0.33899999999999886,-1.3400000000000003,5.396999999999999,0.5980000000000003,1.8180000000000003,-4.512,0.0175
5.233452245593071e-10,1.222857713699341e-10,2.363151972293854e-10,6.033884237520397e-11,1.8182104331627487e-10,2.498460304737091e-05,2.8281266689300535e-05,-1.002999999999999,-1.7269999999999996,12.13,2.067,3.3680000000000003,-2.382,0.0146
5.241300076246261e-10,4.3216826915740963e-11,4.80253283225e-10,6.093717254698276e-11,8.883572641015052e-11,2.467919027805328e-05,3.634543657302857e-05,-0.688,-12.880000000000003,11.350000000000001,8.913,12.27,3.246,0.0165
5.223687753081322e-10,3.825856208801269e-11,2.409974274337292e-10,3.156749188899994e-11,2.680086889863014e-10,2.490260988473892e-05,3.969988012313843e-05,-0.738000000000001,-1.7269999999999996,3.955,0.39999999999999997,1.6620000000000001,-5.376,0.0174
1.7445154786109925e-10,6.177397608757019e-11,2.3548771637678147e-10,8.930757701396943e-11,8.726362147927282e-11,2.6698148012161254e-05,2.9002415657043457e-05,-0.19499999999999973,-2.4220000000000006,11.13,3.553,5.411,-0.16100000000000006,0.0156
5.255564838647842e-10,4.2599205970764155e-11,7.142328550219536e-10,9.122082352638244e-11,1.8596083568781613e-10,2.2102898254990577e-05,2.8023186922073363e-05,-0.5989999999999993,-5.285000000000001,15.219999999999999,13.17,15.889999999999999,3.793,0.0137
3.504757061426062e-10,1.1919136047363283e-10,7.170814310312272e-10,3.019505739212036e-11,9.590172550082205e-11,2.1985749579966067e-05,3.20818575322628e-05,-12.94,-3.6849999999999996,12.830000000000002,6.291,8.168,1.318,0.0146
1.7658233344554902e-10,4.660475015640259e-11,2.4245913001894953e-10,9.065673351287842e-11,8.560312435030936e-11,2.7640115499496458e-05,4.017995643615723e-05,-0.19199999999999884,-7.248,7.754999999999999,3.267,5.345,0.04799999999999995,0.0184
5.236146107316017e-10,1.2147956371307375e-10,7.137802844047546e-10,2.933607816696167e-11,2.686961606144905e-10,2.813824605941772e-05,3.20171643793583e-05,-1.272999999999999,-4.84,12.73,5.883,8.11,1.267,0.0165
3.519252056721598e-10,1.2111392498016358e-10,2.494083752036095e-10,3.099865078926087e-11,2.673458311855793e-10,2.1787422619760036e-05,2.8434916019439696e-05,-10.05,-0.8169999999999997,8.237,0.6020000000000005,1.2640000000000005,-6.745,0.0136
5.227961048483848e-10,4.020949125289917e-11,7.206021671295166e-10,6.017143274657429e-11,2.6601580581068994e-10,2.5114558935165404e-05,2.3655250549316404e-05,-0.7689999999999997,-16.01,19.6,15.559999999999999,18.21,4.058,0.0137
1.7846925705671311e-10,8.127076447010041e-11,4.772734394408763e-10,6.66104543209076e-11,2.6721055451035503e-10,2.4995538771152496e-05,3.993360662460328e-05,-0.34600000000000014,-11.5,9.687,5.24,8.144,1.322,0.0174
1.726863205432892e-10,8.351102560758592e-11,4.729290428683162e-10,9.044899463653565e-11,9.085307696461677e-11,2.50956289768219e-05,2.4132603645324707e-05,-0.314999999999999,-4.8420000000000005,18.29,12.47,14.94,3.7870000000000004,0.0137
5.255686044692993e-10,1.2129942417144777e-10,2.297111769318581e-10,6.024041097611189e-11,2.6567395290732385e-10,2.515822851657867e-05,3.242145410180092e-05,-1.0209999999999995,-2.538,11.08,2.138,3.615,-2.012,0.0155
1.742947518825531e-10,1.1950254678726197e-10,7.14771466434002e-10,7.351541072130203e-11,1.7909427705127745e-10,1.930625283718109e-05,3.575538587570191e-05,-0.29700000000000093,-4.153,10.02,4.932999999999999,7.524,0.6870000000000003,0.0145
3.5319127263501286e-10,3.912038803100586e-11,7.083835956752301e-10,6.579562246799469e-11,2.563986195921898e-10,1.621294450759888e-05,3.6121059417724615e-05,-4.587999999999999,-4.583,6.98,2.891,7.359,0.48600000000000004,0.0135
5.249649316072464e-10,3.869097232818603e-11,2.370145936608315e-10,8.990952730178834e-11,1.850049695186317e-10,2.1949126698076726e-05,3.5870903491973884e-05,-0.593,-5.758,9.792,3.6989999999999994,6.018,0.04500000000000008,0.0155
1.7537869065999986e-10,1.212642288208008e-10,4.802985066659749e-10,3.001482367515564e-11,2.640458418428898e-10,2.5158288598060606e-05,2.3915637016296385e-05,-0.5559999999999995,-2.032,15.73,3.392,4.892000000000001,-1.241,0.0137
5.221137002110481e-10,8.115498065948487e-11,7.131839444041253e-10,8.987552762031555e-11,9.404065653681754e-11,1.5908663272857665e-05,3.9846312999725345e-05,-0.4740000000000002,-3.1699999999999995,5.167,1.1270000000000002,3.6379999999999995,-2.258,0.0145
3.5047500682994726e-10,1.2097468376159669e-10,2.442834553420544e-10,3.071526825428009e-11,2.0084874407202007e-10,2.1718512423336508e-05,2.9221819162368773e-05,-11.16,-0.765,7.887,0.6379999999999999,1.379,-6.209,0.0137
5.256178379058838e-10,8.378015369176866e-11,4.750720273815096e-10,2.997831702232361e-11,1.9410088367015124e-10,2.819753074645996e-05,3.5759201049804695e-05,-1.0649999999999988,-7.414999999999999,11.409999999999998,5.607,8.366,1.6370000000000002,0.0175
5.247143000364303e-10,7.927580617368221e-11,4.839601959679277e-10,5.883454196155071e-11,8.943309029936789e-11,2.208111999183893e-05,2.411780309677124e-05,-0.7110000000000003,-3.9460000000000006,18.01,9.528,11.55,2.667,0.0127
3.508513640845195e-10,3.89279842376709e-11,2.369378675818444e-10,3.0845317840576176e-11,1.9377923806011676e-10,2.1823279328644275e-05,3.275883734226227e-05,-7.181,-1.0659999999999994,5.629999999999999,0.536,1.5939999999999999,-5.365,0.0146
3.5264347242191435e-10,3.832383155822754e-11,7.186409239768982e-10,9.137467503547669e-11,2.713460750281811e-10,1.940265464782715e-05,2.8170077562332153e-05,-6.038,-6.235,14.74,13.22,16.24,3.6339999999999995,0.0127
1.8020113706588746e-10,1.1981002092361453e-10,7.107489814162255e-10,8.787637710571289e-11,2.678604934513569e-10,1.9149277091026308e-05,3.20327340066433e-05,-0.3139999999999995,-5.565000000000001,13.64,9.206,11.85,2.2129999999999996,0.0136
5.223653748631477e-10,1.2114921092987063e-10,4.768633574824781e-10,9.059926629066468e-11,2.6152657005190853e-10,2.5105196237564085e-05,3.239068934321404e-05,-1.0140000000000007,-12.71,15.129999999999999,11.58,14.43,3.6909999999999994,0.0155
1.7354732155799865e-10,1.21008415222168e-10,4.745406426601113e-10,3.01649808883667e-11,8.707307091355323e-11,2.1977478362619877e-05,3.6017689228057864e-05,-0.3790000000000002,-8.662,11.89,6.205,8.323,1.2919999999999998,0.0155
1.7570319324731827e-10,4.079791784286499e-11,7.067005057930947e-10,6.176757037639618e-11,1.7164850532729177e-10,2.190364032238722e-05,3.567160797119141e-05,-0.15399999999999886,-4.020999999999999,8.142,4.54,6.646,0.2790000000000001,0.0155
5.246339723467827e-10,4.0445573329925534e-11,2.4124201658368114e-10,9.026062846183777e-11,1.7500842353422196e-10,2.1701036758720875e-05,2.4352657318115235e-05,-0.610000000000001,-1.8280000000000003,13.66,3.672,5.322,-1.0,0.0127
1.75442673265934e-10,1.2137542724609376e-10,4.791557928426192e-10,2.90975296497345e-11,9.610891890525817e-11,2.811138534545898e-05,2.4136485576629636e-05,-0.5319999999999996,-1.7049999999999992,14.25,3.644,5.456,-0.268,0.0147
5.252035051584244e-10,3.9313840866088867e-11,2.3745552796125417e-10,9.014501094818116e-11,8.985271787643431e-11,2.516230583190918e-05,3.603647565841675e-05,-0.6920000000000003,-5.255,9.756,3.905,6.383,0.7360000000000001,0.0165
5.314995646476746e-10,1.2125264644622805e-10,7.160244514346124e-10,9.166228652000427e-11,1.804056642251089e-10,1.6046410083770752e-05,2.3811954498291013e-05,-0.4649999999999999,-4.681000000000001,18.81,16.94,18.76,3.693,0.0108
3.4932679631747307e-10,4.090388774871826e-11,4.603180306144059e-10,5.518430694937706e-11,1.7931488227192313e-10,2.5644887089729307e-05,2.395558452606201e-05,-8.394000000000002,-4.856000000000001,16.85,5.884,6.074,-0.609,0.0137
5.268575191497803e-10,7.812235310673714e-11,7.073174570798875e-10,5.968837472610176e-11,2.612923150360584e-10,1.910998845100403e-05,4.0124575614929206e-05,-0.5440000000000008,-3.9809999999999994,7.5520000000000005,2.0509999999999997,4.612000000000001,-1.25,0.0154
5.224384531378746e-10,3.964177131652832e-11,2.3568983721733097e-10,6.066880401223898e-11,2.626888333112002e-10,1.879953384399414e-05,2.4261959552764893e-05,-0.5060000000000008,-1.2750000000000006,11.710000000000003,1.6120000000000003,2.7740000000000005,-4.391,0.0117
5.252853035926819e-10,4.044230699539184e-11,2.3834862235188486e-10,3.112862884998322e-11,8.941681358218192e-11,2.489623749256134e-05,4.0309398651123055e-05,-0.688,-1.9099999999999993,4.235,0.5110000000000001,1.9429999999999996,-4.257,0.0174
1.7891714572906493e-10,4.2108705043792725e-11,4.751561066713185e-10,6.005357336718589e-11,8.474547943472861e-11,2.49666633605957e-05,3.237803640961647e-05,-0.17299999999999885,-19.83,13.34,10.639999999999999,12.94,3.2510000000000003,0.0156
5.26751583814621e-10,9.658305287361147e-11,7.165773038864136e-10,6.007467838469893e-11,1.0787710049748419e-10,2.782690346240997e-05,3.222050103545189e-05,-1.0349999999999995,-4.641000000000001,12.79,8.521,11.17,3.0,0.0166
5.237812325358391e-10,8.239939719438555e-11,4.759270095610992e-10,5.893375877290965e-11,1.6222928003966808e-10,1.6262362241744994e-05,3.6253709793090826e-05,-0.4550000000000002,-13.49,10.96,6.872,10.45,1.7650000000000001,0.0135
5.234055668115616e-10,9.499202609062196e-11,4.766741244466976e-10,8.205294370651245e-11,2.6305159175395965e-10,2.4936001777648924e-05,4.0175207138061526e-05,-0.9150000000000003,-10.73,10.0,5.25,8.742,1.772,0.0174
3.4949559278320523e-10,3.819561004638672e-11,7.126897548437119e-10,8.845757961273193e-11,2.7029365345835687e-10,2.5249694347381588e-05,3.581592130661011e-05,-8.866,-5.045,9.616,5.357,9.036,2.0450000000000004,0.0165
5.268794238567352e-10,1.2157117843627932e-10,7.105806087255478e-10,5.978520124219358e-11,1.794982764692977e-10,2.5064371228218077e-05,3.597912406921387e-05,-0.9570000000000006,-4.099000000000001,10.72,5.821999999999999,8.522,1.7989999999999997,0.0165
5.243578165769577e-10,1.2054225444793704e-10,4.736059815268964e-10,3.0046555995941165e-11,8.172144111990927e-11,2.500477361679077e-05,3.993141889572144e-05,-0.9209999999999996,-6.183999999999999,9.531,4.728,7.369,1.1810000000000005,0.0174
5.226801350712776e-10,4.019744873046875e-11,7.09327991783619e-10,9.003510475158691e-11,9.755224320292472e-11,1.906997311115265e-05,3.9928281307220466e-05,-0.5049999999999989,-3.2150000000000007,4.619000000000001,1.3020000000000007,4.329,-1.29,0.0155
1.7042444050312043e-10,5.698670625686646e-11,7.105951753556729e-10,2.906732439994812e-11,2.4813169480860235e-10,2.724628496170044e-05,2.5047990322113037e-05,-0.20700000000000088,-9.095,17.6,8.56,10.76,1.8759999999999994,0.0147
5.260699301958085e-10,9.657194495201112e-11,2.333577890992165e-10,2.994034051895142e-11,1.7495215817354618e-10,2.488522559404373e-05,2.4606151103973387e-05,-0.9399999999999996,-0.5760000000000006,8.52,0.5470000000000005,1.2360000000000002,-7.099,0.0137
3.50949354399927e-10,3.8523550033569336e-11,7.10138188034296e-10,9.143342256546021e-11,2.697465423643589e-10,2.8144224166870115e-05,2.7866561889648437e-05,-8.5,-6.605999999999999,14.78,12.51,16.05,4.207,0.0156
5.27348205447197e-10,1.2141847133636476e-10,7.108010050952435e-10,6.082339201122523e-11,8.328596210479735e-11,2.5029833674430844e-05,2.8026105880737306e-05,-0.9509999999999988,-6.353000000000001,17.07,12.73,14.78,3.7739999999999996,0.0146
5.262160032987595e-10,3.934398174285888e-11,2.408577066957951e-10,6.100091993808747e-11,2.6986405691504477e-10,1.6098843336105347e-05,2.8189014911651612e-05,-0.42799999999999944,-1.8899999999999992,9.448,1.689,3.001,-4.002,0.0117
1.7512046545743942e-10,5.926249980926513e-11,4.712537600770593e-10,2.945766091346741e-11,7.86693369746208e-11,2.421328020095825e-05,3.656263589859009e-05,-0.17199999999999938,-8.619,10.18,5.539,7.678,1.018,0.0165
1.7353551387786865e-10,1.192966651916504e-10,7.127831284999848e-10,7.563722670078277e-11,8.730733639001844e-11,2.2207701615989207e-05,3.5925002574920656e-05,-0.38099999999999923,-3.5360000000000005,9.741,5.204,7.866,1.3199999999999996,0.0155
3.48836010764353e-10,1.2088475704193118e-10,2.409904343187809e-10,3.039066553115845e-11,1.8673092786967754e-10,2.1578499794006348e-05,3.3164632201194765e-05,-11.379999999999999,-1.0580000000000007,7.307,0.7020000000000002,1.5930000000000004,-5.253,0.0146
3.502271298901178e-10,1.2060476779937746e-10,2.3928111317753797e-10,6.053181337192655e-11,1.7532831699121744e-10,1.892003583908081e-05,2.8534626960754395e-05,-13.56,-1.7059999999999993,11.49,2.1520000000000006,3.2729999999999997,-2.798,0.0127
5.25475686788559e-10,3.850768566131591e-11,2.374649276137352e-10,6.05377110466361e-11,2.654279192388058e-10,2.4854763746261593e-05,2.413669443130493e-05,-0.7870000000000003,-1.308999999999999,12.05,1.5590000000000002,2.7740000000000005,-3.8450000000000006,0.0137
5.254735380411148e-10,3.849299907684326e-11,4.796317966766656e-10,6.056103687733412e-11,1.8602329602092504e-10,2.816340088844299e-05,3.17596455514431e-05,-0.8369999999999989,-24.28,13.79,10.43,14.19,3.7980000000000005,0.0165
3.5302168293856086e-10,1.200592374801636e-10,4.736964717619121e-10,2.9560822248458866e-11,8.612566345930098e-11,2.4812580823898315e-05,2.810436534881592e-05,-10.609999999999998,-3.7759999999999994,14.74,5.443999999999999,7.367,1.4389999999999998,0.0146
1.9132909327745438e-10,1.2062432289123538e-10,2.334682067036629e-10,6.054499469697475e-11,2.6707114589214326e-10,1.5798672676086427e-05,2.413264989852905e-05,-0.21600000000000114,-1.2300000000000009,12.499999999999998,1.765,2.7200000000000006,-4.862,0.0108
1.710672289133072e-10,8.400543272495271e-11,7.067074422836304e-10,5.805293306708336e-11,8.761818403005598e-11,1.89439400434494e-05,3.208655759692193e-05,-0.19700000000000115,-4.064,11.43,8.263,10.67,1.9660000000000004,0.0136
1.7476226091384889e-10,1.2237702369689942e-10,7.124123660027981e-10,2.944475769996643e-11,8.101777645945547e-11,2.1959767289459706e-05,2.3915424346923828e-05,-0.39700000000000074,-16.8,20.58,9.946,11.26,1.8769999999999996,0.0127
1.7991135865449906e-10,1.2107339382171632e-10,4.799181357137859e-10,5.889001160860062e-11,9.362845076620577e-11,2.811935472488403e-05,2.391055107116699e-05,-0.5300000000000007,-4.201,17.5,9.264000000000001,11.87,3.01,0.0147
1.7455879747867584e-10,1.211396932601929e-10,7.091309812963009e-10,6.24817306548357e-11,1.7438449622038752e-10,1.93226375579834e-05,3.5748097896575934e-05,-0.29700000000000093,-3.9260000000000006,9.838,4.859,7.421,0.6040000000000001,0.0145
5.239148199558258e-10,9.02002513408661e-11,7.174240087270737e-10,8.947864830493927e-11,1.031991500109434e-10,2.808054208755493e-05,2.810910415649414e-05,-1.0539999999999996,-4.844000000000001,15.509999999999998,12.31,15.19,4.186,0.0156
1.7727257162332535e-10,8.59258145093918e-11,4.725456548966467e-10,5.919500090181828e-11,1.6916061440110207e-10,2.8061701536178587e-05,4.010034084320069e-05,-0.36099999999999977,-10.25,9.432,5.851,9.091,2.0539999999999994,0.0184
1.7522531598806382e-10,8.166830852627755e-11,7.117585805356503e-10,5.924321305006743e-11,8.287037232518194e-11,2.4954967141151428e-05,2.3964067459106443e-05,-0.31100000000000105,-9.908,19.78,15.06,17.3,4.039,0.0137
3.5207583443261686e-10,3.7696604728698725e-11,2.3611868220567707e-10,9.091608166694641e-11,2.6879571428895e-10,2.5273056387901303e-05,3.6153211116790775e-05,-8.792000000000002,-5.537999999999999,9.668,3.4380000000000006,5.895,0.3040000000000001,0.0165
3.5380921321921054e-10,4.146618843078613e-11,4.742616860307753e-10,8.904940366744996e-11,9.241209566593169e-11,1.601706886291504e-05,2.418576192855835e-05,-4.531,-3.6459999999999995,14.02,10.81,14.01,2.983,0.0108
1.727537453174591e-10,8.655733823776247e-11,7.115461115837098e-10,2.969980359077454e-11,2.661985841393471e-10,2.7795047402381896e-05,3.1917000383138656e-05,-0.3799999999999997,-4.8919999999999995,12.08,5.684,8.029,1.072,0.0165
5.286789894104004e-10,3.9422869682312006e-11,7.149189730286599e-10,5.939375784248113e-11,9.634136946499346e-11,2.7924007296562194e-05,3.99880108833313e-05,-0.7979999999999995,-3.017000000000001,5.968000000000001,2.295,5.423,0.2650000000000002,0.0184
3.524131802842021e-10,3.923373222351074e-11,4.693780206721276e-10,6.06861075013876e-11,1.7897314508911222e-10,1.922477412223816e-05,3.612155342102051e-05,-5.700000000000001,-13.9,10.05,7.398,11.98,2.836,0.0145
1.7629314959049226e-10,4.4479227066040036e-11,7.206779022812844e-10,6.12348723784089e-11,1.720215661684051e-10,2.1965293623507023e-05,2.8374476432800292e-05,-0.15600000000000028,-7.105999999999999,15.02,12.659999999999998,14.87,3.2339999999999995,0.0137
3.4992311724927277e-10,7.975796103477479e-11,2.46043596893549e-10,8.907973051071168e-11,2.5805891796946524e-10,2.767411696910858e-05,2.8075178384780883e-05,-12.32,-2.791999999999999,12.4,2.681,2.974,-3.209,0.0156
3.4804663211107254e-10,1.193045449256897e-10,2.40842927724123e-10,2.984420657157898e-11,8.90834546983242e-11,1.5505970001220705e-05,2.495029592514038e-05,-15.16,-0.47399999999999975,5.406,0.44000000000000045,1.1990000000000003,-7.579,0.0108
5.261316806077957e-10,7.743943631649018e-11,2.3933196189999585e-10,8.965758919715881e-11,8.687657871842383e-11,1.596529793739319e-05,2.8071659088134766e-05,-0.47499999999999964,-2.195,11.31,3.7930000000000006,5.59,-0.92,0.0117
5.263576537370682e-10,1.2359981060028078e-10,7.137958844304085e-10,5.7282663658261304e-11,1.804291881872341e-10,2.80378041267395e-05,3.589116096496582e-05,-1.1969999999999992,-4.162,10.3,5.682,8.555,1.961,0.0175
1.703591227531433e-10,8.494186729192735e-11,7.232334752678872e-10,9.130009174346924e-11,2.6848793160915374e-10,2.1984940357506274e-05,2.3722472190856932e-05,-0.2880000000000007,-7.18,19.76,17.21,19.43,4.161,0.0127
5.265649348497391e-10,1.2046375751495362e-10,4.739580482356251e-10,5.971770652569831e-11,2.5995313662290574e-10,1.9063810467720033e-05,3.6199147701263435e-05,-0.5699999999999996,-15.66,12.9,8.006,11.39,2.2619999999999996,0.0145
5.247742772102357e-10,8.016717575490476e-11,4.763606127696112e-10,3.006953001022339e-11,2.618042575418949e-10,2.2101559944450857e-05,3.200353431701661e-05,-0.7150000000000006,-5.767,13.76,5.501,7.647,0.7549999999999999,0.0146
5.250683635473251e-10,7.880641594529152e-11,4.79217060899362e-10,8.962541520595551e-11,8.96131593286991e-11,1.5796220064163208e-05,2.4218857288360595e-05,-0.4730000000000007,-3.6290000000000004,16.45,11.7,14.04,2.7740000000000005,0.0108
3.497927830205299e-10,3.9791626930236816e-11,7.178162460327149e-10,8.906262338161469e-11,9.189937907457351e-11,2.812087035179138e-05,3.214241144061089e-05,-8.106,-4.146000000000001,11.42,8.303,11.659999999999998,3.4269999999999996,0.0166
1.7787069529294968e-10,4.433134078979492e-11,4.792486542249099e-10,9.12141251564026e-11,8.7970288336277e-11,2.7688110589981078e-05,2.8598095655441284e-05,-0.19400000000000026,-7.295,14.87,12.170000000000002,14.62,4.003,0.0156
1.7383756935596467e-10,1.2247881889343264e-10,2.371184711456299e-10,6.135035220533609e-11,2.7049238422513007e-10,2.796240150928497e-05,2.8149760246276856e-05,-0.5630000000000007,-1.7139999999999997,10.99,1.6370000000000002,3.088,-2.829,0.0156
1.6865113973617554e-10,8.318153113126756e-11,4.711043530255557e-10,6.147196836769581e-11,8.467288276553153e-11,1.618667674064636e-05,3.193197950720787e-05,-0.15600000000000028,-16.2,12.58,9.934,12.28,2.1960000000000006,0.0126
5.276541829109192e-10,8.939938604831697e-11,2.3471530276536947e-10,3.036401152610779e-11,8.662275189161299e-11,2.1440699607133867e-05,3.3036633133888247e-05,-0.703999999999999,-0.9830000000000001,6.607,0.6619999999999997,1.676,-5.168,0.0146
5.239479273557663e-10,7.954038035124541e-11,2.389985856711865e-10,8.928605318069458e-11,9.008154383301733e-11,2.1897216252982617e-05,2.831790828704834e-05,-0.7069999999999999,-2.3719999999999994,13.05,4.208,5.898,-0.013000000000000112,0.0137
1.7228913605213166e-10,4.23795485496521e-11,4.834135191161186e-10,3.0889159440994265e-11,9.693296432495116e-11,1.623557376861572e-05,3.604436254501343e-05,-0.11200000000000095,-8.942,7.117,3.7569999999999992,5.579999999999999,-1.124,0.0136
5.23899382352829e-10,1.2135935306549075e-10,4.732651273366064e-10,2.978293776512146e-11,2.602087626755238e-10,2.500099956989288e-05,3.18471790254116e-05,-1.0059999999999998,-5.619,13.82,5.462,7.67,1.059,0.0155
3.519593612058088e-10,1.201364088058472e-10,7.166863625049592e-10,2.993194699287415e-11,2.623204627484083e-10,1.6142005443572997e-05,3.6068828582763675e-05,-12.61,-3.139,8.918,2.87,5.412,-0.632,0.0135
1.8167845308780671e-10,1.197194290161133e-10,7.11099472373724e-10,7.335477232933044e-11,2.610597023367882e-10,1.6277620792388917e-05,3.2072379201650624e-05,-0.21200000000000074,-5.402,12.76,8.139,10.75,1.5049999999999994,0.0126
1.7632397264242172e-10,3.803362369537353e-11,4.831946967281401e-10,6.038840465247631e-11,9.555350208282469e-11,1.9130605697631836e-05,2.832718253135681e-05,-0.129999999999999,-8.914,14.130000000000003,10.34,12.39,2.4189999999999996,0.0127
1.728066921234131e-10,8.768438518047334e-11,4.692419424764812e-10,5.888596996665001e-11,8.4085038036108e-11,2.7888771295547485e-05,4.006032276153565e-05,-0.33899999999999886,-8.958,9.316,5.937,9.046,2.1839999999999997,0.0184
1.725105196237564e-10,8.715785503387453e-11,2.417402831017971e-10,8.942355036735535e-11,2.585882250964642e-10,1.6140195846557617e-05,4.009880733489991e-05,-0.1529999999999994,-7.688,7.297,1.927,3.7849999999999997,-2.58,0.0145
1.781696528196335e-10,8.622229576110841e-11,7.131336619257928e-10,3.0141334533691406e-11,1.8383978120982646e-10,2.8069089412689206e-05,3.577502775192261e-05,-0.3619999999999992,-3.0249999999999995,8.638,3.478,5.748,0.02700000000000005,0.0175
5.257283627986908e-10,8.242262378335e-11,7.104554546177388e-10,6.275700956583023e-11,1.7457103056367487e-10,2.2183746080845593e-05,3.6092988491058354e-05,-0.6939999999999993,-4.006999999999999,10.2,5.422,8.313,1.4510000000000003,0.0155
3.526029935339466e-10,3.9660634994506836e-11,7.166969795823098e-10,9.066771984100342e-11,1.7891338686365634e-10,2.2277975358068942e-05,2.7938927173614502e-05,-7.222999999999998,-5.325000000000001,14.950000000000001,13.08,15.889999999999999,3.994,0.0137
5.24062217772007e-10,1.2184867382049562e-10,4.756653459388763e-10,5.829550154507161e-11,8.865569922327994e-11,1.931346833705902e-05,4.0067818641662605e-05,-0.5999999999999988,-8.205,9.362,4.736,8.116,1.3639999999999999,0.0155
3.56300276145339e-10,4.0898456573486325e-11,7.129924972653389e-10,6.128572806715965e-11,1.674892552308738e-10,1.90695264339447e-05,2.402094030380249e-05,-5.815,-9.596,18.1,16.14,18.51,3.896,0.0118
1.744053602218628e-10,5.410492897033691e-11,2.3629308539628983e-10,9.015371918678284e-11,2.60703748524189e-10,2.1319469928741455e-05,2.4474008560180664e-05,-0.1669999999999995,-2.1120000000000005,13.829999999999998,3.077,4.519,-2.018,0.0127
5.229116469621659e-10,1.2224565982818605e-10,2.3531243550777436e-10,2.8862943649291994e-11,1.8435491158813238e-10,1.6119154453277587e-05,4.032490158081055e-05,-0.4649999999999999,-1.9460000000000002,4.722000000000001,0.4360000000000003,1.5619999999999998,-6.089,0.0145
3.5012111640535296e-10,3.91892147064209e-11,7.073481758236885e-10,3.24161034822464e-11,8.867169350385664e-11,2.4978271782398223e-05,3.5919386386871344e-05,-7.728,-2.600999999999999,7.53,3.151,5.748,0.31899999999999984,0.0165
3.4940571242477745e-10,1.203575372695923e-10,4.719471030049026e-10,3.0272569656372074e-11,1.7225962884817272e-10,2.493645185232162e-05,3.199000689387321e-05,-9.878999999999998,-6.693,14.06,6.042,8.367,1.875,0.0156
3.4921461699996143e-10,4.2286820411682126e-11,4.741206965520978e-10,3.0770913362503054e-11,1.6564690946042539e-10,2.191262371093035e-05,2.3994393348693848e-05,-7.448999999999999,-1.959,13.52,3.4570000000000003,4.166,-2.219,0.0127
