C,R,WLO,RF,PowerConsumption,IFVoltageSwing,ConversionGain,NoiseFigure
5.928340554237367e-13,299.6578112244606,7.867658585309981e-06,1.703215330839157e-05,0.00791,0.00335,4.778,8.317
1.237288147211075e-12,276.40751153230667,7.89888486266136e-06,1.9309985712170603e-05,0.00817,0.00313,4.92,8.297
1.168940141797066e-12,350.47858376055956,1.273467719554901e-05,1.618019312620163e-05,0.00738,0.00311,5.045,8.292
6.110707223415376e-13,473.49814772605896,8.265167623758315e-06,2.0582960024476054e-05,0.00628,0.0037799999999999995,6.086,8.116
9.198530465364456e-13,224.70167875289917,1.225931867957115e-05,2.0257248636335136e-05,0.00894,0.00309,4.473,8.425
1.3863721787929536e-12,395.36027163267136,1.1796074658632277e-05,2.0266568604856733e-05,0.0069,0.0033900000000000002,5.871,8.16
1.3842375576496126e-12,251.94880962371826,6.586639583110809e-06,1.5025216042995454e-05,0.00849,0.00275,3.8899999999999997,8.503
1.4732393026351932e-12,396.9726637005806,1.201601669192314e-05,2.005580722820014e-05,0.0069,0.0033600000000000006,5.872,8.159
1.435589909553528e-12,250.92731714248657,1.3234357535839079e-05,1.995253794360906e-05,0.00858,0.00303,4.851,8.35
7.847867161035538e-13,479.2289465665817,9.058260321617126e-06,2.227843210101128e-05,0.00625,0.00374,6.277,8.118
1.377386748790741e-12,274.20860528945923,7.046898007392882e-06,1.8192552477121355e-05,0.0082,0.00303,4.709,8.318
4.8549622297287e-13,323.61151576042175,1.4820591211318968e-05,2.484162211418152e-05,0.007639999999999999,0.00385,5.781,8.323
1.2998143136501314e-12,250.64929723739624,9.37156468629837e-06,1.9139688983559608e-05,0.00857,0.00303,4.627,8.351
1.054850071668625e-12,445.95710933208466,6.030910313129424e-06,1.9758062437176705e-05,0.00645,0.00347,5.842,8.105
7.073913514614106e-13,198.19263815879822,1.1544284820556639e-05,2.104291841387749e-05,0.0093,0.00317,4.079,8.507
7.419705390930177e-13,327.35827565193176,6.144584417343139e-06,1.8937358409166337e-05,0.00753,0.0034100000000000003,5.199,8.228
1.369952589273453e-12,201.29007995128632,1.0962677150964735e-05,1.697522819042206e-05,0.00929,0.0027,3.5760000000000005,8.575
5.411905348300935e-13,252.7098149061203,1.0208982676267623e-05,2.3233506679534916e-05,0.00856,0.00358,5.043,8.371
1.0252884328365327e-12,423.04946184158325,8.777790963649748e-06,1.8069774806499483e-05,0.006670000000000001,0.0034,5.708,8.146
8.820541948080064e-13,250.41774213314056,9.75893585011363e-06,2.174133881926537e-05,0.00856,0.00328,4.919,8.345
1.1833649277687073e-12,251.22193098068237,7.59285807609558e-06,1.4966053366661071e-05,0.00852,0.00279,3.9109999999999996,8.505
4.894874095916749e-13,351.5247179195285,1.3814525902271269e-05,1.550731360912323e-05,0.00739,0.0034,4.827,8.366
1.0902694761753084e-12,200.90975165367126,1.1768126040697097e-05,1.6981251537799835e-05,0.0093,0.00276,3.5580000000000003,8.578
9.623558223247529e-13,475.7920354604721,1.1493349075317382e-05,1.6779322624206542e-05,0.0063,0.0033800000000000006,5.601,8.164
8.85723188519478e-13,200.04239678382874,8.967997431755065e-06,1.990767490118742e-05,0.00928,0.00302,4.006,8.511
1.4230733811855319e-12,300.3284752368927,1.3323850035667417e-05,2.011316103860736e-05,0.00794,0.0031799999999999997,5.356,8.269
1.4759916067123414e-12,276.6541987657547,5.896465182304382e-06,1.6033808290958403e-05,0.00816,0.00288,4.341,8.382
5.171553790569306e-13,502.2644281387329,1.0583716407418249e-05,1.5115250051021576e-05,0.00611,0.00351,5.328,8.214
9.007522016763688e-13,374.88852590322495,1.419478893280029e-05,1.795113280415535e-05,0.00714,0.00335,5.392,8.241
1.008921046741307e-12,394.85796988010406,1.172299176454544e-05,1.930914781987667e-05,0.0069,0.00343,5.734,8.174
9.20185387134552e-13,423.480823636055,1.306867241859436e-05,2.4217872917652135e-05,0.006670000000000001,0.00369,6.228,8.192
4.968767166137696e-13,277.2583618760109,5.5954790115356436e-06,1.5184125900268554e-05,0.00816,0.0032200000000000006,4.107,8.458
5.821789503097534e-13,370.82621082663536,1.4687063097953794e-05,2.1255003809928897e-05,0.00713,0.00367,5.674,8.242
1.2953962683677674e-12,229.3683111667633,6.482278406620024e-06,1.686546057462692e-05,0.00884,0.00282,3.98,8.494
1.2373112291097643e-12,399.8953014612198,1.0434472039341926e-05,1.6939240694046022e-05,0.006889999999999999,0.0032500000000000003,5.471,8.19
1.362093359231949e-12,395.0737714767456,1.1195273250341413e-05,2.1684666424989704e-05,0.006889999999999999,0.00345,5.98,8.16
1.2262705564498902e-12,374.72626119852066,1.3061657845973966e-05,1.6065350472927094e-05,0.00714,0.00313,5.115,8.276
1.0219829417765142e-12,319.70420330762863,1.4124290049076078e-05,2.1602465361356737e-05,0.007649999999999999,0.0033800000000000006,5.519,8.271
5.007887184619904e-13,473.0479568243027,1.0106394365429877e-05,2.2223816215991978e-05,0.00628,0.00395,6.227,8.139
6.99879288673401e-13,349.6050413697958,9.608673974871635e-06,2.3135449290275578e-05,0.007370000000000001,0.0036800000000000005,5.91,8.212
1.4178956747055055e-12,250.6783366203308,1.4183560013771055e-05,1.588292598724365e-05,0.00859,0.00278,4.242,8.473
1.4151180386543275e-12,272.1485435962677,1.002389522269368e-05,2.0430094785988333e-05,0.00824,0.00314,5.073,8.287
4.932215809822084e-13,424.1941303014755,5.165305733680725e-06,1.5682440400123596e-05,0.0066,0.0035200000000000006,5.1,8.198
1.0877614095807078e-12,499.4877427816391,5.7587420940399165e-06,1.7006967663764953e-05,0.00607,0.00335,5.63,8.099
7.86230430006981e-13,321.14270105957985,1.4955336451530454e-05,2.4176206886768344e-05,0.007649999999999999,0.0035700000000000003,5.765,8.294
1.0752109289169314e-12,325.45009180903435,5.188956260681152e-06,1.4855980277061462e-05,0.00754,0.00298,4.452,8.339
7.687191665172578e-13,252.11056470870972,7.3895916342735276e-06,2.0414067097008232e-05,0.00849,0.00329,4.76,8.364
5.597828626632691e-13,297.8842005133629,1.0822384282946585e-05,2.438890486955643e-05,0.00792,0.00373,5.66,8.297
1.3601977825164797e-12,500.60235261917114,1.2750943899154662e-05,1.690037101507187e-05,0.00612,0.00331,5.595,8.164
1.4631706476211549e-12,373.0251081287861,6.336870491504668e-06,1.9408266954123975e-05,0.00709,0.00328,5.545,8.152
7.927526235580445e-13,223.5383152961731,9.292153790593147e-06,1.6204143166542053e-05,0.00892,0.00292,3.7799999999999994,8.541
7.854596227407456e-13,199.52909350395203,1.3016754686832426e-05,1.5055761635303497e-05,0.0093,0.00274,3.151,8.7
5.988790690898896e-13,248.4605610370636,7.324512004852294e-06,1.8129745423793792e-05,0.00854,0.00329,4.432,8.402
8.038756102323533e-13,225.66115856170654,8.31543132662773e-06,2.0086339954286818e-05,0.0089,0.00317,4.389,8.431
9.287639483809473e-13,449.73637759685516,1.0553588792681693e-05,1.6994796693325044e-05,0.00648,0.0033900000000000002,5.624,8.162
1.1518830060958864e-12,296.9072997570038,1.1476597785949705e-05,2.4558353126049046e-05,0.00793,0.00342,5.738,8.281
4.94045376777649e-13,227.06020772457123,1.3976556062698362e-05,1.9529936984181404e-05,0.00894,0.0034,4.47,8.473
7.975905537605286e-13,225.92304050922394,5.3638923168182365e-06,1.6050502955913544e-05,0.00884,0.00292,3.786,8.548
9.056487008929254e-13,254.8140436410904,4.537805914878844e-06,1.4924583435058593e-05,0.00844,0.00286,3.829,8.519
5.910304486751558e-13,451.48262083530426,1.0079192630946634e-05,2.5071209073066715e-05,0.00646,0.00394,6.421,8.183
9.347714930772783e-13,447.7055609226227,1.1663628965616224e-05,2.0329645536839964e-05,0.00648,0.00356,5.977,8.139
8.6777500808239e-13,324.6612496674061,8.680749684572218e-06,2.1619856506586078e-05,0.00762,0.00349,5.593,8.216
6.064267754554749e-13,323.4861448407173,1.2144322246313093e-05,1.8051686882972718e-05,0.007649999999999999,0.00344,5.22,8.281
4.979519248008728e-13,347.19051010906696,9.54916939139366e-06,2.3160353004932406e-05,0.007370000000000001,0.00387,5.889,8.224
5.471848845481873e-13,249.22190606594086,7.251470983028411e-06,2.200341105461121e-05,0.00849,0.0035400000000000006,4.902,8.381
1.0083794752135874e-12,471.32735550403595,1.1515641808509825e-05,2.1595819890499117e-05,0.00629,0.0036,6.137,8.126
1.0841635689139368e-12,251.75594985485077,8.709853440523146e-06,1.9870279021561147e-05,0.00854,0.00312,4.717,8.35
1.1679257154464723e-12,229.78902459144592,1.4934976398944852e-05,2.067457899451256e-05,0.00894,0.00303,4.67,8.43
1.454087942838669e-12,200.94002485275269,5.793607234954833e-06,2.48882395029068e-05,0.00921,0.00299,4.456,8.52
9.83967524021864e-13,372.2037509083748,1.0012434516102075e-05,1.8178140223026276e-05,0.007119999999999999,0.00335,5.517,8.192
1.2790893614292147e-12,222.95767068862915,9.854815546423196e-06,1.610051214694977e-05,0.00893,0.00276,3.826,8.522
1.0114018050953748e-12,501.7488896846771,8.88048931956291e-06,2.343523681163788e-05,0.0061,0.0037,6.425,8.116
1.2720416486263277e-12,425.28164088726044,9.162499755620955e-06,2.309088528156281e-05,0.006660000000000001,0.00356,6.246,8.138
8.350136876106263e-13,396.12158983945847,1.4275298118591306e-05,2.3271560668945317e-05,0.006889999999999999,0.0036600000000000005,6.024,8.211
6.838857233524323e-13,320.1887309551239,1.0066474033519624e-05,2.2235111296176915e-05,0.007649999999999999,0.00359,5.602,8.251
1.023220080882311e-12,278.5877227783203,6.646257042884826e-06,1.8124030083417892e-05,0.00812,0.00312,4.727,8.319
1.0138728870078922e-12,200.2378761768341,1.372668534517288e-05,1.795024201273918e-05,0.00931,0.00283,3.783,8.554
1.1073498204350473e-12,245.62491178512573,6.981533467769622e-06,2.2162265181541445e-05,0.00859,0.00317,4.862,8.381
1.088919095695019e-12,395.3967094421387,9.0060368925333e-06,2.090145528316498e-05,0.006889999999999999,0.0034799999999999996,5.892,8.151
1.1157067939639093e-12,474.12842214107513,9.103932306170462e-06,2.332760721445084e-05,0.00628,0.00365,6.386,8.124
1.098765164613724e-12,422.51007854938507,7.717871814966201e-06,2.124700523912907e-05,0.006660000000000001,0.00353,6.035,8.12
6.037744283676148e-13,448.47803711891174,8.079347312450408e-06,1.4935297966003418e-05,0.00646,0.0033900000000000002,5.201,8.229
9.777913317084313e-13,300.2575933933258,9.2301507294178e-06,2.186688169836998e-05,0.00792,0.0034,5.439,8.247
7.135944366455079e-13,475.2716511487961,1.5071732997894285e-05,2.4931483268737798e-05,0.00628,0.00385,6.255,8.228
9.77149695158005e-13,398.2262119650841,1.4250003099441526e-05,1.892875514924526e-05,0.0069,0.00342,5.62,8.204
5.794321894645691e-13,224.33678209781647,6.126337945461272e-06,2.3446460366249088e-05,0.00884,0.0035000000000000005,4.682,8.457
5.009307861328125e-13,500.1721262931824,1.325781464576721e-05,1.8768671751022338e-05,0.00612,0.0038000000000000004,5.841,8.152
1.2464452981948854e-12,503.88845205307007,8.707017451524734e-06,2.3316377401351932e-05,0.00606,0.00361,6.325,8.114
7.920816689729691e-13,303.7838891148567,5.27905911207199e-06,1.572037100791931e-05,0.00782,0.00311,4.469,8.346
1.2148288488388064e-12,397.8563755750656,9.526904076337812e-06,2.3448144197463994e-05,0.00687,0.00355,6.167,8.163
1.3188964128494264e-12,222.66864478588104,1.2287669926881789e-05,1.8127333223819734e-05,0.00894,0.00286,4.212,8.449
1.1021264046430589e-12,394.8016166687012,8.805574774742126e-06,2.1843619048595433e-05,0.006889999999999999,0.0035200000000000006,5.999,8.15
4.919230937957764e-13,274.3192195892334,8.68984118103981e-06,2.1169681847095492e-05,0.00823,0.0036399999999999996,5.075,8.31
1.1145975440740586e-12,326.72307044267654,1.376577317714691e-05,1.7220249474048615e-05,0.007649999999999999,0.00314,5.074,8.299
1.0415539331734183e-12,250.26444494724274,9.540705680847167e-06,2.0184189919382336e-05,0.00857,0.00315,4.743,8.345
1.402663439512253e-12,498.3306556940079,5.6128871440887445e-06,1.5008346438407898e-05,0.00608,0.00314,5.254,8.162
1.1212522312998774e-12,347.62848522514105,6.320703029632568e-06,1.946188300848007e-05,0.00734,0.0033199999999999996,5.407,8.184
8.398453742265702e-13,254.5577496290207,7.380760312080382e-06,1.713463932275772e-05,0.00844,0.00307,4.354,8.404
5.853922069072724e-13,504.05324697494507,1.2404362857341764e-05,2.4997192025184634e-05,0.0061,0.00397,6.438,8.176
9.33863237500191e-13,447.7910965681076,9.451308846473693e-06,2.0622814521193508e-05,0.00647,0.00358,6.046,8.123
4.93606448173523e-13,502.47026085853577,1.1043150201439855e-05,1.8812465220689773e-05,0.00611,0.0038200000000000005,5.947,8.125
1.2491214573383333e-12,400.9215459227562,1.3024092912673948e-05,1.4963095784187316e-05,0.00691,0.00309,4.982,8.301
1.100304700434208e-12,499.23050105571747,1.1093853041529653e-05,1.495778739452362e-05,0.00612,0.0032200000000000006,5.299,8.211
4.988772869110108e-13,501.990807056427,1.503129184246063e-05,1.943076316267252e-05,0.00611,0.0038400000000000005,5.858,8.191
1.1373472958803179e-12,397.14407473802567,1.1268840581178664e-05,1.8074037581682205e-05,0.0069,0.0033399999999999997,5.625,8.177
1.2901833951473237e-12,449.2477774620056,1.0489477217197417e-05,1.7039019763469697e-05,0.00648,0.0033,5.632,8.155
1.0598867423832417e-12,326.9364759325981,7.082747220993041e-06,1.9840930551290513e-05,0.007599999999999999,0.00333,5.363,8.209
7.452352643013001e-13,294.7347819805145,1.1161066964268683e-05,2.4243364334106448e-05,0.00794,0.00356,5.621,8.296
1.4405055046081544e-12,446.5867668390274,1.5030749440193174e-05,2.508125185966492e-05,0.00647,0.00359,6.252,8.219
1.4700059890747071e-12,373.84855076670647,8.9968566596508e-06,1.5904954075813293e-05,0.007119999999999999,0.00309,5.153,8.233
1.0802793726325036e-12,200.03983974456787,6.033314764499663e-06,1.7121488749980928e-05,0.0092,0.00278,3.629,8.598
1.094629891216755e-12,255.61968982219696,4.532850384712218e-06,1.4909964203834534e-05,0.00844,0.0028,3.834,8.515
8.754700273275376e-13,299.69284534454346,1.4712288677692411e-05,1.7686559110879898e-05,0.00795,0.00319,4.989,8.342
1.2020827829837801e-12,224.63598251342773,1.3458312451839445e-05,2.440658211708069e-05,0.00894,0.00315,4.904,8.426
1.4284286201000216e-12,326.02129951119423,1.3253690302371978e-05,2.0957771912217142e-05,0.007649999999999999,0.00328,5.635,8.236
1.0132355326786638e-12,423.65826070308685,9.5512305945158e-06,2.3628245890140536e-05,0.006670000000000001,0.0036399999999999996,6.25,8.156
9.542146846652033e-13,372.30578660964966,7.236859798431396e-06,2.054663844406605e-05,0.007109999999999999,0.0034799999999999996,5.709,8.161
8.991941660642625e-13,498.30159842967987,4.993695020675658e-06,1.786249965429306e-05,0.00605,0.00345,5.687,8.084
1.1311968564987185e-12,272.8544741868973,9.378123730421065e-06,2.127416029572487e-05,0.00824,0.0032500000000000003,5.144,8.284
9.192975237965586e-13,423.6993610858917,1.3367092609405515e-05,2.42074328660965e-05,0.006670000000000001,0.00369,6.219,8.195
1.0868511721491814e-12,199.12474155426025,1.2823197245597838e-05,1.4995008707046509e-05,0.0093,0.00263,3.167,8.685
8.121492117643357e-13,298.32913875579834,1.4868695139884947e-05,2.479359239339829e-05,0.00794,0.00353,5.703,8.335
5.032564401626587e-13,199.41059350967407,1.4765447676181792e-05,2.2043993622064593e-05,0.00931,0.00342,4.272,8.549
1.3724754750728608e-12,499.98616874217987,1.4106429815292356e-05,1.585940271615982e-05,0.00612,0.00324,5.352,8.222
1.1009080931544305e-12,200.6904274225235,1.2428835481405256e-05,1.8048681318759918e-05,0.00931,0.00281,3.754,8.542
7.098388671875001e-13,371.02997824549675,5.3909200429916376e-06,1.8431646972894668e-05,0.007069999999999999,0.0034599999999999995,5.33,8.18
1.1876363158226014e-12,199.77757334709167,1.13444148004055e-05,2.1054164022207263e-05,0.0093,0.00294,4.124,8.485
1.019358351826668e-12,269.5862829685211,7.796073108911513e-06,1.9956254623830318e-05,0.00824,0.00321,4.937,8.31
6.876952350139618e-13,299.7644156217575,9.59328718483448e-06,2.259973853826523e-05,0.00792,0.00358,5.501,8.265
1.2885011136531831e-12,199.87854957580566,5.970864593982696e-06,2.314918249845505e-05,0.00921,0.00298,4.326,8.506
1.4094009399414064e-12,471.7814266681671,1.218551844358444e-05,2.378896772861481e-05,0.00628,0.0035700000000000003,6.274,8.149
1.3428359031677247e-12,347.56802543997765,1.3414577245712278e-05,1.5218061804771423e-05,0.00739,0.003,4.804,8.349
6.745313107967378e-13,475.3711074590683,1.473155617713928e-05,2.2361746281385425e-05,0.00629,0.00377,6.041,8.193
1.415646016597748e-12,450.4168003797531,9.687537569552658e-06,2.4889309108257296e-05,0.00646,0.0036,6.447,8.156
8.883488923311234e-13,373.6139379441738,8.00369992852211e-06,1.6960290372371672e-05,0.007109999999999999,0.00331,5.297,8.203
1.2092257589101792e-12,399.96353685855865,8.02252948284149e-06,1.4934949278831482e-05,0.00688,0.0031,5.034,8.25
8.586706519126894e-13,393.1336760520935,6.617923378944396e-06,1.99704761011526e-05,0.00688,0.00351,5.705,8.15
1.3005227744579317e-12,370.52537873387337,1.2519078552722928e-05,2.1804887205362325e-05,0.00713,0.00342,5.851,8.192
1.1889889091253282e-12,223.51854741573334,4.978325366973876e-06,2.2020478248596195e-05,0.00879,0.00305,4.517,8.442
1.4052304029464724e-12,498.7877756357193,9.989008419215678e-06,1.909144714474678e-05,0.00611,0.00344,6.034,8.096
1.0418042801320554e-12,450.2397745847702,1.1678386032581327e-05,1.687851458787918e-05,0.00648,0.0033399999999999997,5.558,8.175
1.2622113823890688e-12,244.5244461297989,7.4854487180709825e-06,1.733321666717529e-05,0.00857,0.00293,4.324,8.405
5.895378589630128e-13,197.8924810886383,1.4040272533893583e-05,2.496134757995606e-05,0.00931,0.0034,4.479,8.537
9.777352828532458e-13,198.80918860435486,5.9516566991806025e-06,2.017123568803072e-05,0.00921,0.00297,4.04,8.525
9.969151197001338e-13,248.91148507595062,9.495605453848837e-06,2.1845204532146457e-05,0.00858,0.0032300000000000002,4.913,8.348
7.23395586013794e-13,373.52146431803703,1.4380328655242918e-05,2.4176817536354068e-05,0.007119999999999999,0.00371,6.011,8.242
8.012849390506746e-13,198.24343919754028,6.041254103183745e-06,1.81557859480381e-05,0.00921,0.00296,3.772,8.573
1.2343263775110247e-12,273.3314424753189,1.096678741276264e-05,1.7030374109745025e-05,0.00824,0.00299,4.64,8.35
8.984086140990259e-13,199.30251836776733,1.0464935041964053e-05,2.2002379894256597e-05,0.00929,0.0031,4.201,8.492
8.841841369867326e-13,375.13883635401726,1.4859793186187742e-05,1.7814187407493593e-05,0.00714,0.0033399999999999997,5.324,8.26
1.181958630681038e-12,450.90529322624207,1.3043383657932279e-05,1.487252652645111e-05,0.00649,0.00315,5.107,8.266
6.387991905212403e-13,320.0489453971386,6.708016991615294e-06,1.962115291506052e-05,0.00762,0.0035200000000000006,5.266,8.235
9.848318938165905e-13,224.5762050151825,1.1223317980766295e-05,2.3774766921997073e-05,0.00892,0.00321,4.783,8.414
7.69585818052292e-13,424.06492829322815,1.3615925312042235e-05,1.5816045701503755e-05,0.00669,0.0033199999999999996,5.18,8.267
4.99819815158844e-13,398.23312759399414,9.07982937991619e-06,2.2054939866065982e-05,0.00688,0.00389,6.031,8.17
7.340815067291261e-13,368.97376105189323,6.6134157776832575e-06,1.9922036635689437e-05,0.007109999999999999,0.0035400000000000006,5.581,8.174
1.4293671846389771e-12,274.60630536079407,1.1588688194751738e-05,2.320009768009186e-05,0.00824,0.0032500000000000003,5.407,8.294
1.2662695944309237e-12,199.98995065689087,5.808367729187011e-06,2.489783972501755e-05,0.00921,0.00304,4.451,8.524
9.425652474164964e-13,478.65726947784424,1.1136327534914014e-05,1.5069811344146728e-05,0.00629,0.00326,5.289,8.22
5.010866820812226e-13,252.39369869232178,7.775008231401442e-06,2.48326849937439e-05,0.00854,0.00375,5.066,8.394
9.282903596758843e-13,396.39806747436523,9.091282188892363e-06,2.2515416443347936e-05,0.006889999999999999,0.00361,6.088,8.158
1.003401973284781e-12,449.66608583927155,9.416119530797003e-06,1.5950535535812376e-05,0.00647,0.00329,5.447,8.182
7.902763336896897e-13,501.7338514328003,8.630477637052535e-06,2.3207311332225804e-05,0.0061,0.00379,6.42,8.117
1.352872282266617e-12,200.39024353027344,1.2670786678791044e-05,2.212734565138817e-05,0.00931,0.00294,4.254,8.479
7.579056918621064e-13,199.45113062858582,1.5046252608299253e-05,1.890222206711769e-05,0.00931,0.00298,3.955,8.552
1.1473906785249712e-12,501.1212348937988,9.479956626892088e-06,2.4567164182662966e-05,0.0061,0.00369,6.47,8.134
6.69458031654358e-13,255.3933471441269,1.4262682497501372e-05,1.5721994638442993e-05,0.00859,0.00302,4.211,8.505
8.879911676049233e-13,374.7736781835556,1.431379824876785e-05,2.5002997517585757e-05,0.007119999999999999,0.0036600000000000005,6.095,8.25
1.3922886252403262e-12,251.143217086792,1.020288461819291e-05,2.155907571315766e-05,0.00856,0.00312,4.937,8.332
5.240551531314851e-13,295.7301899790764,7.174823284149169e-06,1.9220467656850815e-05,0.00789,0.00358,5.025,8.278
5.010377168655396e-13,423.432856798172,1.1544752120971677e-05,1.520592451095581e-05,0.00668,0.00345,5.13,8.273
1.2649127244949342e-12,396.73171639442444,1.1322513222694395e-05,1.8037716150283813e-05,0.0069,0.00331,5.628,8.175
6.434888541698457e-13,248.49465191364288,8.535039126873015e-06,1.948073133826256e-05,0.00858,0.00333,4.619,8.379
6.145995557308197e-13,348.19946521893144,5.078781843185424e-06,1.5051317512989044e-05,0.007280000000000001,0.0032500000000000003,4.584,8.314
7.616458982229234e-13,422.2931057214737,8.202575594186782e-06,2.0718076899647715e-05,0.006670000000000001,0.0036399999999999996,5.953,8.138
1.0044248253107071e-12,502.4071931838989,8.880377262830733e-06,2.3939116597175602e-05,0.00609,0.00372,6.467,8.123
1.4758501946926118e-12,296.9900771975517,1.4897810220718382e-05,2.4103248715400698e-05,0.00794,0.0033,5.677,8.304
1.2294093668460848e-12,373.6129768192768,1.0344666317105291e-05,1.5055611431598663e-05,0.00713,0.00307,4.964,8.292
4.896053075790406e-13,420.9899678826332,1.4022884070873258e-05,1.689235657453537e-05,0.00669,0.00359,5.328,8.246
7.693718522787095e-13,503.3633828163147,8.87568801641464e-06,2.3237006366252904e-05,0.00606,0.0037799999999999995,6.312,8.124
7.441530227661134e-13,371.0723012685776,9.196318462491034e-06,2.174380943179131e-05,0.007119999999999999,0.00363,5.873,8.179
1.4500696659088136e-12,221.90105020999908,9.673583284020422e-06,1.491827666759491e-05,0.00891,0.00265,3.591,8.579
1.4566718339920045e-12,446.02469205856323,1.1482717543840407e-05,2.2495564669370653e-05,0.00647,0.00351,6.199,8.136
7.536555528640748e-13,325.4622980952263,8.170111626386641e-06,2.1302349865436556e-05,0.007599999999999999,0.00353,5.539,8.22
1.1513386517763139e-12,451.9072502851486,9.31957758963108e-06,2.3946490287780766e-05,0.00646,0.0036399999999999996,6.389,8.142
7.48071312904358e-13,397.1328541636467,7.930443435907363e-06,2.0797633752226832e-05,0.00688,0.0036199999999999995,5.856,8.154
9.584204293787481e-13,320.6247240304947,1.2715781033039092e-05,2.3046675920486454e-05,0.007649999999999999,0.00347,5.673,8.262
1.2022796273231509e-12,273.3564764261246,6.066144108772277e-06,1.71702641248703e-05,0.00817,0.003,4.516,8.349
8.983174562454224e-13,451.2305647134781,8.274652659893035e-06,2.1837019920349124e-05,0.00646,0.0036600000000000005,6.2,8.118
1.1836172193288804e-12,325.3640152513981,7.000620663166045e-06,1.602676659822464e-05,0.007599999999999999,0.00306,4.781,8.288
1.4509485065937044e-12,450.59406757354736,9.788202922791241e-06,2.4635583460330967e-05,0.00645,0.00358,6.401,8.152
1.1854301989078522e-12,251.09150409698486,9.660087972879409e-06,2.0057135191746057e-05,0.00857,0.0031,4.749,8.34
1.0797558128833773e-12,398.1465369462967,7.891913801431655e-06,1.6926679611206053e-05,0.00688,0.00328,5.42,8.176
5.869660675525666e-13,325.67651495337486,9.76188128814101e-06,1.592980682849884e-05,0.007639999999999999,0.00331,4.847,8.326
1.1461932063102723e-12,451.28794610500336,9.728243332356213e-06,2.3259914815425875e-05,0.00644,0.00361,6.279,8.136
1.0860487818717958e-12,225.71604549884796,9.887015875428913e-06,1.876653663814068e-05,0.00891,0.00298,4.278,8.432
7.107244729995728e-13,372.22547233104706,1.0910642519593237e-05,2.453611940145493e-05,0.007119999999999999,0.00374,6.112,8.22
8.883970305323602e-13,376.3562709093094,7.007093131542204e-06,1.5920625627040862e-05,0.00709,0.0032300000000000002,5.074,8.229
9.854165883734824e-13,225.6741225719452,1.0332482531666754e-05,2.0859368443489078e-05,0.00892,0.00311,4.509,8.407
1.13995660841465e-12,499.9789625406265,1.1531936526298522e-05,2.168259993195534e-05,0.00611,0.00358,6.178,8.114
1.052413545548916e-12,324.7757576406002,1.4109223783016203e-05,1.6075897216796875e-05,0.00766,0.00307,4.843,8.351
6.036604940891266e-13,200.11986792087555,1.2223882824182508e-05,2.3038144707679753e-05,0.0093,0.00335,4.266,8.512
6.406976580619813e-13,376.6703352332115,1.2914344072341918e-05,2.3314819931983953e-05,0.0070599999999999994,0.00375,5.921,8.22
5.128266215324402e-13,249.09086227416992,8.52561593055725e-06,1.932684525847435e-05,0.00858,0.00345,4.608,8.388
1.3289890289306641e-12,273.4800010919571,8.417081832885741e-06,2.4090920090675356e-05,0.00819,0.00328,5.35,8.322
9.26743805408478e-13,398.821260035038,1.1006103083491324e-05,2.400671035051346e-05,0.00685,0.00365,6.143,8.186
1.2893039882183077e-12,346.60013103857636,8.687874823808668e-06,2.1780525445938114e-05,0.007370000000000001,0.0034,5.756,8.185
8.981933146715165e-13,199.98902082443237,8.15217226743698e-06,2.3055139482021336e-05,0.00927,0.00314,4.314,8.498
1.446667790412903e-12,225.1564383506775,7.0178094506263725e-06,1.595835506916046e-05,0.00887,0.00273,3.816,8.53
1.49246820807457e-12,198.96379113197327,6.8511128425598135e-06,2.1985298395156864e-05,0.00924,0.00292,4.265,8.489
1.0215436592698098e-12,423.95900785923004,1.196636289358139e-05,1.595686912536621e-05,0.00669,0.0032500000000000003,5.311,8.226
7.423754036426545e-13,370.63917592167854,1.0247131846845149e-05,2.1830852031707767e-05,0.007119999999999999,0.00363,5.881,8.187
1.3126974999904634e-12,222.12118804454803,4.978106617927551e-06,2.314215809106827e-05,0.00878,0.00305,4.593,8.447
7.093055844306946e-13,499.80540573596954,1.0241527315229177e-05,1.5990950465202333e-05,0.00612,0.00345,5.531,8.17
7.957879304885865e-13,200.53521692752838,5.1380056142807e-06,1.5809067189693453e-05,0.00915,0.00282,3.396,8.664
1.433210223913193e-12,199.68995451927185,7.668115198612212e-06,1.891541726887226e-05,0.00926,0.0028,3.925,8.518
1.2705953121185304e-12,396.9083443284035,8.437364399433135e-06,2.18707886338234e-05,0.00687,0.00349,6.027,8.138
7.981030941009522e-13,476.43847465515137,1.2592329382896422e-05,1.573177844285965e-05,0.0063,0.0033600000000000006,5.347,8.218
6.809212863445283e-13,423.14961552619934,5.853699445724487e-06,1.596086472272873e-05,0.0066300000000000005,0.0033800000000000006,5.217,8.186
1.4137590527534487e-12,500.0932514667511,5.9910157322883595e-06,2.024796994403005e-05,0.00607,0.00345,6.024,8.066
8.720788210630418e-13,276.3236343860626,1.3613628745079038e-05,2.4604802131652834e-05,0.00824,0.00345,5.563,8.343
1.122278593480587e-12,251.11510753631592,7.886769771575926e-06,2.1492215692996982e-05,0.00852,0.0031799999999999997,4.899,8.348
5.079584419727326e-13,225.8105218410492,1.2874339222908018e-05,2.0796546861529353e-05,0.00894,0.0034599999999999995,4.549,8.448
