L1p,L1s,L3p,L3s,Lm,Wn1,Wn2,S11,S22,LargeSignalPowerGain,PAE,DrainEfficiency,PSAT,PowerConsumption
3.518295293673873e-10,3.870007038116455e-11,7.231751804351807e-10,8.6878861784935e-11,1.634760219193995e-10,2.508202838897705e-05,3.174230480194092e-05,-8.294999999999998,-4.846000000000001,12.11,9.054,12.35,3.368,0.0156
4.5346425473690035e-10,1.0217123031616212e-10,7.223041270971299e-10,6.114801965653897e-11,2.5526879993081096e-10,2.781637954711914e-05,2.390836715698242e-05,-1.3080000000000007,-16.71,19.74,15.08,17.88,4.219,0.0147
5.079136505723e-10,4.317378520965576e-11,2.0952352631092075e-10,8.941580772399902e-11,7.96325504183769e-11,2.8107183218002317e-05,3.187812425196171e-05,-0.8129999999999991,-3.5240000000000005,10.75,3.8069999999999995,6.325,0.775,0.0166
3.416360018774867e-10,4.9971303939819334e-11,2.3038973557949068e-10,2.794961929321289e-11,2.492838269621134e-10,2.8455348968505857e-05,2.758015203475952e-05,-8.346000000000002,-0.7699999999999996,5.81,0.38999999999999957,1.2730000000000001,-6.406,0.0156
2.1290371716022491e-10,1.1818029165267946e-10,4.617713315524161e-10,9.390618324279786e-11,8.078531020879744e-11,1.853192698955536e-05,3.221974785625935e-05,-0.6050000000000011,-7.689,14.37,11.48,14.13,3.486,0.0136
1.929929956793785e-10,4.556176900863647e-11,2.340063084959984e-10,5.983708888292313e-11,1.539064158089459e-10,1.822466242313385e-05,2.4693588733673095e-05,-0.13200000000000042,-1.1090000000000002,9.682,1.6180000000000005,2.8780000000000006,-4.145,0.0118
4.4930442571640014e-10,1.2211374282836915e-10,7.171133105754852e-10,2.8318165540695192e-11,8.152680045366285e-11,2.4949738621711727e-05,3.149868881702423e-05,-0.9340000000000003,-3.8210000000000006,13.04,6.2059999999999995,8.08,1.2959999999999998,0.0156
5.288460075855256e-10,9.64327907562256e-11,4.772972267814913e-10,8.340474307537079e-11,2.655700789988041e-10,1.6224218726158143e-05,3.173338437080383e-05,-0.444000000000001,-12.26,14.769999999999998,10.47,13.33,2.564,0.0126
3.499172634445131e-10,5.726311206817627e-11,7.134170954227448e-10,2.850053429603577e-11,2.716115131378174e-10,2.5261868357658383e-05,3.622617387771607e-05,-8.895,-3.344,8.475,3.3849999999999993,5.924,0.1709999999999999,0.0165
5.18359462916851e-10,8.439713865518571e-11,7.254797090888024e-10,8.137346506118774e-11,2.550003491640091e-10,1.575795817375183e-05,3.575928044319153e-05,-0.43699999999999967,-4.573999999999999,9.356,3.7790000000000004,6.834999999999999,-0.03899999999999994,0.0135
3.537690470926464e-10,1.182672476768494e-10,7.246507276892662e-10,2.7518237829208374e-11,1.8562499371543527e-10,2.1577850610017776e-05,4.0006304740905764e-05,-11.360000000000001,-2.2739999999999996,6.381,1.635,3.996,-1.078,0.0164
4.474880039691925e-10,9.414780497550966e-11,2.4056330221891407e-10,9.095120787620545e-11,8.540342074632643e-11,1.916062766313553e-05,2.3616816520690917e-05,-0.29400000000000004,-1.471,13.11,3.897,5.362000000000001,-1.124,0.0118
3.53649346344173e-10,3.83280611038208e-11,2.2721678662300112e-10,2.875566601753235e-11,8.240833741426467e-11,1.8937142610549927e-05,3.671170711517334e-05,-5.554,-1.405,3.378,0.34099999999999975,1.7740000000000005,-4.874,0.0145
3.848982505500317e-10,1.0261107683181764e-10,7.090265658795834e-10,6.155807130038738e-11,6.91546543240547e-11,2.2063629921525716e-05,2.807393956184387e-05,-0.387000000000001,-5.938999999999999,16.64,12.99,14.94,3.519,0.0137
3.3697482366114853e-10,4.5473759174346923e-11,2.3496025997400285e-10,2.795189380645752e-11,2.616423586010933e-10,2.7933382868766783e-05,3.996823406219483e-05,-8.719,-1.7049999999999992,3.3100000000000005,0.3240000000000001,1.738,-4.663,0.0184
4.5643072575330735e-10,9.179025530815126e-11,7.077805739939213e-10,9.134356141090393e-11,2.7787108248472214e-10,2.152590484917164e-05,2.805136227607727e-05,-0.2830000000000008,-6.583,16.49,13.82,16.15,3.572,0.0136
3.146615482866764e-10,7.883625157177448e-11,4.715134971421212e-10,9.120969414710999e-11,8.530387753248214e-11,1.9042657494544983e-05,2.399628448486328e-05,-0.19900000000000012,-3.927999999999999,17.13,12.1,14.29,3.023,0.0118
1.6893298029899598e-10,4.563511610031128e-11,4.904479583837093e-10,8.804062485694885e-11,7.189008426666258e-11,1.8895888090133667e-05,3.677429962158204e-05,-0.12899999999999953,-7.602000000000001,8.447,5.877,7.772,0.723,0.0145
3.5132552455179393e-10,3.5600862503051756e-11,4.703621078394354e-10,5.985469445586205e-11,8.144155690073965e-11,2.185927089676261e-05,2.3511273384094238e-05,-6.962000000000001,-3.9990000000000006,16.05,9.037,11.54,2.805,0.0127
1.516986906528473e-10,4.005911111831665e-11,4.720954567538575e-10,2.5942658185958864e-11,1.488370094895363e-10,2.487881278991699e-05,4.0317658424377446e-05,-0.17900000000000066,-5.929999999999999,7.461,3.5400000000000005,5.808,-0.10600000000000015,0.0174
4.4375819563865664e-10,8.400095760822297e-11,7.200002213120461e-10,9.171363472938538e-11,2.6566873306036e-10,2.84937903881073e-05,2.3627315521240234e-05,-0.3740000000000004,-7.545,18.44,15.88,18.98,4.518,0.0147
2.4702274948358534e-10,7.796555757522584e-11,2.3195155012607578e-10,6.10108146071434e-11,2.7493020606040955e-10,2.826915144920349e-05,2.4449738025665283e-05,-0.3709999999999995,-1.2350000000000005,11.46,1.4379999999999997,2.7200000000000006,-3.754,0.0147
1.8979847580194474e-10,3.6292595863342283e-11,7.296366770863534e-10,2.8365894556045532e-11,1.6551386939547956e-10,2.1860903032124044e-05,2.785594367980957e-05,-0.1550000000000008,-7.158,15.009999999999998,8.749,10.76,1.604,0.0137
5.562709093093872e-10,3.968948364257812e-11,4.6531001228094104e-10,7.239590048789978e-11,2.5944054555892944e-10,2.7574490427970885e-05,4.0647139549255376e-05,-0.8800000000000012,-10.67,8.67,4.872,8.887,1.9360000000000002,0.0184
2.049898386001587e-10,7.7328300178051e-11,2.3114680397510532e-10,9.137164235115052e-11,2.7332625901699067e-10,2.541637861728668e-05,3.1176195323467254e-05,-0.34500000000000064,-4.076,12.05,3.648,5.5,-0.45299999999999985,0.0155
3.5078465137630703e-10,1.2254146099090578e-10,4.764940123651177e-10,8.906246066093445e-11,1.7378378738602623e-10,2.233735966682434e-05,2.3410615921020506e-05,-10.92,-5.353,18.83,12.94,14.96,3.711,0.0127
1.3354851305484772e-10,3.729621410369873e-11,4.625713867247105e-10,8.878836393356324e-11,8.802591788768767e-11,1.922036439180374e-05,2.4084057331085204e-05,-0.129999999999999,-3.918,15.250000000000002,11.33,13.43,2.627,0.0118
2.2763158679008484e-10,2.9512109756469723e-11,2.2987201857566838e-10,6.044252268970013e-11,1.0383604456484317e-10,2.5001348972320554e-05,2.3996315002441407e-05,-0.18000000000000013,-1.0789999999999993,10.23,1.82,3.108,-3.006,0.0137
3.426142517477274e-10,1.0218985557556154e-10,4.693564635813236e-10,2.95928692817688e-11,2.513432344198227e-10,2.6019909262657164e-05,3.534480571746827e-05,-8.836,-6.4190000000000005,11.58,5.471,7.902,1.4979999999999996,0.0165
3.474292694590986e-10,1.184095096588135e-10,6.60862732410431e-10,7.101380288600921e-11,1.622904131822288e-10,1.5845694303512573e-05,2.765010929107666e-05,-14.06,-6.36,16.13,13.35,15.42,3.236,0.0117
3.461432382464409e-10,1.1812217473983766e-10,7.157793809771538e-10,6.684861212968827e-11,8.357503074407576e-11,1.6134777784347536e-05,4.034657859802246e-05,-15.36,-2.8240000000000003,5.396,1.146,4.2170000000000005,-1.244,0.0145
3.277541272342205e-10,3.492616653442382e-11,7.372018684744836e-10,5.834637064486742e-11,1.7743094623973593e-10,1.90087890625e-05,2.3670647621154785e-05,-0.13100000000000095,-9.504,17.65,15.87,18.02,3.4950000000000006,0.0118
2.066574439406395e-10,7.066799640655518e-11,7.249885489344597e-10,2.8040939569473268e-11,1.03211629524827e-10,2.1573949426412582e-05,4.028605079650879e-05,-0.24600000000000033,-1.989000000000001,4.634000000000001,1.148,3.1839999999999997,-2.516,0.0164
2.010825291275978e-10,7.870486825704574e-11,2.2608209002017978e-10,5.895206674933434e-11,2.715730599164963e-10,2.5429766774177548e-05,3.555223512649536e-05,-0.3440000000000012,-3.3949999999999996,9.14,2.115,3.7220000000000004,-2.048,0.0165
2.7782531529664995e-10,1.1841304779052735e-10,4.708323965892197e-10,8.929649233818055e-11,2.5676704245805744e-10,2.477934896945953e-05,3.636645889282227e-05,-0.5540000000000005,-12.28,12.439999999999998,8.62,11.67,2.7469999999999994,0.0165
2.1806993186473846e-10,7.979865051805974e-11,7.224980940222741e-10,8.53680270910263e-11,8.986095561087131e-11,2.1706868439912795e-05,3.226642054319382e-05,-0.2489999999999988,-3.878,12.01,8.737,11.24,2.5839999999999996,0.0146
4.95442570745945e-10,3.4191255569458005e-11,4.881383936963976e-10,2.955651640892029e-11,1.453407711610198e-10,2.8439336538314818e-05,2.713113498687744e-05,-0.8470000000000011,-3.637000000000001,13.52,4.563999999999999,7.234,0.989,0.0156
3.437290344387293e-10,4.061403751373291e-11,7.17722447693348e-10,9.098223924636842e-11,7.560730570554732e-11,1.5844834566116335e-05,3.1960442259907724e-05,-4.510000000000001,-3.5890000000000004,8.505,5.911,10.85,2.2409999999999997,0.0126
3.2729310095310213e-10,5.091074228286743e-11,3.961618651747704e-10,4.947233766317368e-11,2.6699328753352164e-10,1.609243857860565e-05,2.3731246948242187e-05,-0.42899999999999894,-2.097,13.25,3.000999999999999,4.682000000000001,-2.311,0.0108
1.7090336084365846e-10,7.820634186267853e-11,4.708700243961066e-10,9.277730941772461e-11,2.242860687673092e-10,1.7528672099113464e-05,3.0036018133163453e-05,-0.1329999999999999,-10.27,14.93,11.97,14.170000000000002,2.716,0.0127
4.3202105909585953e-10,6.215366005897522e-11,2.3698772537708287e-10,9.281655550003052e-11,8.588916987180709e-11,1.838619935512543e-05,2.4214492321014403e-05,-0.5060000000000008,-1.4629999999999996,11.290000000000001,3.501,5.362000000000001,-1.076,0.0118
4.0071221813559535e-10,9.039746165275575e-11,4.662595019321889e-10,5.885934591293335e-11,1.854448521155864e-10,1.9062651574611663e-05,2.3873622894287108e-05,-0.20499999999999946,-4.599,17.86,9.237,11.25,1.8810000000000004,0.0118
4.593635991215706e-10,5.10882043838501e-11,4.888613741956651e-10,8.83207654953003e-11,2.611909830570221e-10,2.4694427192211148e-05,2.806583333015442e-05,-0.7580000000000005,-10.17,16.3,12.41,15.57,3.797,0.0146
3.090415984392166e-10,4.133793115615844e-11,4.828405663250015e-10,8.978277683258058e-11,1.774940601978451e-10,2.5333663940429687e-05,3.177759979665279e-05,-8.254,-10.42,13.55,11.33,13.4,3.3020000000000005,0.0156
4.0789156407117845e-10,1.1326521158218385e-10,7.113805134892464e-10,7.819413363933563e-11,1.9177293783798815e-10,2.1987732749432326e-05,3.6227166652679447e-05,-0.4070000000000005,-4.250000000000001,10.54,5.635999999999999,8.346,1.3940000000000003,0.0155
3.7316075414419174e-10,6.844326138496399e-11,2.270988096594811e-10,3.0194218754768375e-11,1.3500891833007336e-10,2.5441401839256283e-05,2.6970991134643553e-05,-0.7350000000000001,-0.7709999999999998,6.944999999999999,0.5059999999999999,1.4020000000000001,-6.239,0.0146
3.59055916313082e-10,3.2270736694335936e-11,4.723206507153809e-10,2.8510991334915162e-11,2.3759393261373045e-10,1.964600342512131e-05,2.8179274559020995e-05,-6.049000000000002,-4.094000000000001,13.23,4.264,6.369000000000001,-0.14000000000000015,0.0127
3.48440349008888e-10,1.2049679279327394e-10,2.3141888427734377e-10,9.230383157730104e-11,2.500922180712223e-10,1.8961479544639587e-05,3.62171425819397e-05,-11.97,-5.813000000000001,11.109999999999998,3.768,5.676,-0.14399999999999985,0.0145
2.2066425234079362e-10,7.626926511526109e-11,2.1811310994625095e-10,5.942920826375485e-11,2.7605524522066117e-10,2.217814938351512e-05,3.5953774213790896e-05,-0.276999999999999,-3.4980000000000007,9.264,2.1710000000000003,3.6430000000000002,-2.389,0.0155
3.4835513774305583e-10,1.1655349493026736e-10,4.6259061779081826e-10,2.8113648891448975e-11,2.446011535078287e-10,2.772323930263519e-05,4.0452976226806646e-05,-8.066999999999998,-5.851,8.682,3.8069999999999995,7.009000000000001,1.1979999999999995,0.0184
2.9242787435650827e-10,6.262032508850097e-11,2.2925815331935885e-10,2.964001893997193e-11,2.0832868016511203e-10,1.558591341972351e-05,3.2632391989231115e-05,-0.42799999999999944,-1.121,4.43,0.3800000000000002,1.3659999999999997,-7.2,0.0126
3.743380852043629e-10,5.974431276321412e-11,3.4351864430308346e-10,6.386507213115692e-11,2.649073048830032e-10,2.521334326267242e-05,2.3522596359252927e-05,-0.7829999999999998,-2.0790000000000006,14.71,3.203,4.916,-1.218,0.0137
1.568870395421982e-10,7.76910811662674e-11,7.22317009150982e-10,7.432459384202958e-11,1.9759366999566555e-10,1.9233760952949524e-05,3.589497256278992e-05,-0.1999999999999996,-4.149,9.151,4.579,7.004,0.32000000000000006,0.0145
4.083121813833714e-10,1.1750245571136476e-10,2.3064332801103596e-10,5.890525974333287e-11,2.5982441875338555e-10,2.5237355470657347e-05,3.585222959518433e-05,-1.0050000000000003,-3.425999999999999,9.83,2.2549999999999994,3.889,-1.638,0.0165
2.1847145557403565e-10,7.929385580122471e-11,2.2621495920419697e-10,2.7868087291717532e-11,2.660427941977978e-10,2.8531980752944943e-05,2.719563579559326e-05,-0.37,-0.7680000000000008,6.734,0.428,1.2460000000000002,-6.775,0.0156
4.406326338648796e-10,1.0706497192382815e-10,7.191939463019372e-10,7.977883458137512e-11,2.1708054337650537e-10,1.5873516321182253e-05,2.8282963275909425e-05,-0.4400000000000006,-5.905999999999999,15.68,13.27,15.79,3.0590000000000006,0.0117
4.909207090735436e-10,1.0975555896759035e-10,7.222534199357034e-10,5.86143945157528e-11,8.074897003173827e-11,2.1810039028525352e-05,2.368247604370117e-05,-0.39399999999999985,-8.533,20.23,15.74,17.49,3.925,0.0127
3.461154114454985e-10,1.2115225791931154e-10,7.223499928712846e-10,2.856151342391968e-11,9.086063998937606e-11,2.4769802093505858e-05,4.001280498504639e-05,-10.8,-2.025,5.877,1.63,3.935,-0.866,0.0174
3.451543737202883e-10,1.0996327161788942e-10,4.769669750700705e-10,8.514189004898072e-11,7.665158891677856e-11,2.8209923982620237e-05,4.008959007263184e-05,-0.5239999999999989,-7.368,9.499,5.711,8.922,2.2810000000000006,0.0184
1.7960372269153596e-10,3.748922824859619e-11,2.656013717055321e-10,6.531425446271897e-11,2.567493849396706e-10,1.8950732469558717e-05,4.050321960449219e-05,-0.13100000000000095,-4.573999999999999,5.384,1.1679999999999997,2.8089999999999993,-3.663,0.0154
1.9238793551921845e-10,6.507809042930603e-11,2.38763750076294e-10,2.8425257205963137e-11,2.6181497967243193e-10,2.7909541964530942e-05,4.006676578521729e-05,-0.3790000000000002,-1.697999999999999,4.027000000000001,0.4070000000000002,1.6279999999999994,-5.36,0.0184
5.092564508318901e-10,9.49827790260315e-11,2.271406834125519e-10,9.069157719612123e-11,1.633111704699695e-10,1.8853273868560792e-05,4.01027889251709e-05,-0.5540000000000005,-7.979,8.922,3.102,5.502,-0.4279999999999999,0.0154
2.180953934788704e-10,2.9823546409606926e-11,7.241580953001976e-10,2.9387322664260864e-11,9.743355706334113e-11,1.6139168381690978e-05,2.3779050827026365e-05,-0.11300000000000043,-15.76,15.900000000000002,9.599,11.51,1.147,0.0108
4.790601134300232e-10,1.1475590944290163e-10,7.22075477719307e-10,2.859591364860535e-11,1.6248862091824413e-10,1.898739433288574e-05,2.3991044998168946e-05,-0.30700000000000066,-16.11,20.61,10.73,12.2,1.786,0.0118
1.5647959113121032e-10,6.755947709083557e-11,4.810739620700479e-10,7.212145149707794e-11,1.0631986533105373e-10,1.973160022497177e-05,4.0423302650451666e-05,-0.19599999999999923,-8.212,8.024,4.126,6.575,0.26599999999999996,0.0155
3.4958727750927213e-10,1.219466304779053e-10,7.254217540025712e-10,9.002854228019714e-11,2.6632709279656413e-10,2.194877423346043e-05,4.014101600646973e-05,-9.983999999999998,-4.552999999999999,8.678,2.923,6.024,0.47700000000000004,0.0164
4.6184251308441164e-10,1.1703235387802127e-10,6.828027670383454e-10,6.183850295841694e-11,1.5467978477850556e-10,2.762500464916229e-05,2.8092450857162474e-05,-1.220999999999999,-8.052,16.75,12.44,15.13,3.8779999999999997,0.0156
3.5337253930047154e-10,3.9129090309143066e-11,2.3112415421009067e-10,2.9104946851730345e-11,1.7560111136501655e-10,1.5944682121276857e-05,2.7342257022857665e-05,-4.574999999999999,-0.7509999999999998,4.224,0.3349999999999995,1.3,-7.181,0.0117
4.570895463228226e-10,1.054018020629883e-10,7.197381635308267e-10,2.8326122760772706e-11,1.4296635535359383e-10,1.5837684869766236e-05,2.399524116516113e-05,-0.4600000000000001,-17.45,19.4,10.800000000000002,12.39,1.604,0.0108
3.563692479394376e-10,7.459821820259094e-11,2.2834528285264973e-10,2.987504124641419e-11,1.2768736641108989e-10,2.7423516750335693e-05,2.4543628692626952e-05,-1.1029999999999986,-0.5360000000000005,7.087,0.4969999999999996,1.3,-6.588,0.0147
5.152180150151253e-10,3.904706954956054e-11,7.133262132406235e-10,7.23859092593193e-11,8.504955905675886e-11,1.868400537967682e-05,3.6201906204223634e-05,-0.5060000000000008,-3.429,7.275999999999999,3.637,7.191999999999999,0.696,0.0145
3.447288343682885e-10,3.942639827728271e-11,2.3530380028486257e-10,2.9573814868927e-11,2.020947550162673e-10,1.573141646385193e-05,3.58041844367981e-05,-4.5969999999999995,-1.4520000000000002,2.708999999999999,0.214,1.4890000000000003,-6.371,0.0135
3.4936507511883973e-10,1.2040444374084475e-10,4.185135132744909e-10,4.352314174175263e-11,1.8484439057670533e-10,1.5697121381759643e-05,2.3627177238464356e-05,-13.940000000000001,-1.774,13.49,3.55,4.904,-1.527,0.0108
3.479826807975769e-10,1.2620467185974124e-10,4.5904767607525e-10,8.988245844841004e-11,1.6722997776977718e-10,1.8697800874710083e-05,3.209622640907765e-05,-13.75,-9.876,14.720000000000002,11.64,14.4,3.731,0.0136
4.5035798996686937e-10,8.91108787059784e-11,2.2662780779600147e-10,2.916284680366516e-11,1.1239875370264052e-10,2.1363359540700914e-05,2.4762115001678466e-05,-0.39899999999999974,-0.5110000000000009,7.718,0.5589999999999999,1.2660000000000002,-7.058,0.0127
3.5222470201551914e-10,7.743050664663315e-11,2.2911350625753407e-10,3.0261597633361815e-11,1.8163920055888593e-10,1.911726152896881e-05,2.7423900604248046e-05,-0.204,-0.7670000000000006,7.123,0.5519999999999996,1.3219999999999998,-7.125,0.0127
1.465825229883194e-10,4.37735366821289e-11,7.001773734688759e-10,6.60320395231247e-11,1.454276099577546e-10,2.272226622700691e-05,2.766177225112915e-05,-0.5979999999999999,-7.065,15.809999999999999,12.96,15.459999999999999,3.5329999999999995,0.0137
4.93704578280449e-10,1.059185814857483e-10,7.180276249647141e-10,9.179570317268371e-11,1.903515703715384e-10,2.79999281167984e-05,3.6091580867767335e-05,-1.0789999999999988,-4.321000000000001,10.09,5.777,9.044,2.1899999999999995,0.0175
3.537670228630304e-10,5.235102415084839e-11,4.751579171041959e-10,2.848408341407776e-11,2.5260067358613016e-10,2.7389694094657897e-05,3.726680564880372e-05,-8.724,-6.530999999999999,9.789,4.726,7.934,1.5440000000000003,0.0174
1.787182092666626e-10,4.1159517765045166e-11,7.176289891004563e-10,8.139510333538056e-11,7.609136021137236e-11,2.4715546011924743e-05,3.2501042962074286e-05,-0.1740000000000008,-4.055,11.02,8.266,10.53,2.471,0.0156
3.4671324761584404e-10,1.188546705245972e-10,2.3051903742551807e-10,5.790997445583344e-11,8.516811966896056e-11,2.8185207605361937e-05,2.7617095947265625e-05,-9.293,-1.503,10.57,2.061,3.582,-1.662,0.0156
1.7720528244972228e-10,4.586066722869873e-11,4.6372158072143796e-10,2.8420876264572144e-11,1.5311118807643652e-10,1.9218271195888518e-05,3.5853931903839114e-05,-0.129999999999999,-7.322,8.62,4.553,6.562,-0.2419999999999998,0.0145
3.9398809894919397e-10,8.599789142608644e-11,2.292411376833916e-10,5.922887541353703e-11,1.697546380851418e-10,2.2359447792172433e-05,2.3638538360595703e-05,-0.2730000000000011,-1.174,12.34,1.957,3.0930000000000004,-3.447,0.0127
4.917907953262329e-10,1.08335337638855e-10,4.695471020527185e-10,3.0658003091812135e-11,1.0488590851426124e-10,2.8142265081405637e-05,2.3758161544799803e-05,-1.1029999999999986,-1.7230000000000005,14.05,3.62,5.486,-0.1950000000000001,0.0147
3.563450712710619e-10,1.2760627269744874e-10,7.211210732460022e-10,3.0053041577339174e-11,1.549568890891969e-10,2.51645370721817e-05,3.620655918121338e-05,-9.666,-2.9230000000000005,9.644,3.8109999999999995,5.949,0.4330000000000002,0.0165
2.732359245419502e-10,6.68369996547699e-11,2.2658808577060703e-10,2.817071557044983e-11,2.565675899088383e-10,2.5407256245613096e-05,2.3481481552124024e-05,-0.7889999999999991,-0.6179999999999994,8.082,0.42900000000000005,1.1150000000000004,-7.782000000000001,0.0137
4.91816058754921e-10,4.870614051818848e-11,4.776663060295396e-10,5.908144511282444e-11,1.884694834165275e-10,2.1778476268053055e-05,2.8429721117019652e-05,-0.6029999999999998,-10.95,16.33,11.11,14.0,3.3520000000000003,0.0137
2.1461065709590912e-10,7.968106746673584e-11,4.779525311542676e-10,3.154434084892273e-11,9.341203632950781e-11,2.829820370674133e-05,4.0041283607482915e-05,-0.33799999999999936,-6.388999999999999,8.721,4.422,7.173,1.02,0.0184
5.308411300182342e-10,1.1801149129867556e-10,7.283187721967697e-10,7.509665071964264e-11,2.4275477647781373e-10,1.9064736902713775e-05,4.013430690765381e-05,-0.5680000000000006,-3.9790000000000005,8.231,2.229,4.71,-1.127,0.0154
3.448442258872092e-10,7.777830183506013e-11,2.2605864751338962e-10,2.9558329582214355e-11,2.457122957408428e-10,2.7792810082435605e-05,4.0077626228332525e-05,-12.67,-1.7110000000000007,4.158,0.43700000000000033,1.7349999999999997,-4.551,0.0184
4.827913820743561e-10,8.581900596618654e-11,4.747466975701973e-10,2.882299304008484e-11,7.023565429449079e-11,2.2820098459720613e-05,3.459950733184815e-05,-0.7499999999999998,-8.716,12.25,6.320999999999999,8.375,1.4910000000000003,0.0155
1.8781266808509826e-10,4.39061427116394e-11,4.736396469520406e-10,2.826166391372681e-11,2.546449183821678e-10,2.4879160761833187e-05,3.6142532348632814e-05,-0.18999999999999986,-6.346,9.764,4.796,7.039,0.425,0.0165
1.5884350538253783e-10,8.66803026199341e-11,4.806744472002611e-10,8.198291659355164e-11,2.629400031417608e-10,1.5849140405654907e-05,4.035676383972168e-05,-0.1529999999999994,-10.4,7.831,2.677,4.747,-1.544,0.0145
3.1797149032354354e-10,8.241733074188234e-11,6.891190079152585e-10,4.4647232294082645e-11,1.5866293859109282e-10,1.8994781136512757e-05,2.7578995704650877e-05,-16.61,-8.114999999999998,16.8,9.007,9.248,0.741,0.0127
3.463950667530298e-10,3.738214015960693e-11,2.281244476437569e-10,2.8789061307907106e-11,1.759650819315575e-10,2.1708214908838273e-05,3.9819611072540285e-05,-7.081,-1.8950000000000007,3.7000000000000006,0.4070000000000002,1.82,-4.637,0.0164
4.2221322134137155e-10,1.0077353000640871e-10,4.946517742350698e-10,8.89580225944519e-11,2.802900160551071e-10,2.1784199833869934e-05,2.779889726638794e-05,-0.4519999999999993,-10.42,17.78,13.09,15.5,3.517,0.0136
1.799561381340027e-10,3.50073766708374e-11,5.978465986549855e-10,7.335888773202897e-11,2.737575815618038e-10,1.882021188735962e-05,4.0307888031005866e-05,-0.13100000000000095,-4.55,5.398,1.524,3.307000000000001,-2.837,0.0154
3.5077513521537187e-10,4.3519618511199946e-11,7.328196202516557e-10,2.9554048776626585e-11,1.7005506237596272e-10,2.7979963183403015e-05,3.635074806213379e-05,-8.513999999999998,-3.0069999999999997,7.999,3.2519999999999993,5.958,0.47200000000000014,0.0175
5.020118862390519e-10,1.1477113962173464e-10,4.755839647138492e-10,6.037444867193699e-11,7.498978421092032e-11,2.2007742520421743e-05,2.3609367370605467e-05,-0.7689999999999997,-3.9359999999999995,18.48,9.663,11.54,2.6940000000000004,0.0127
3.5162205593660474e-10,7.599448144435882e-11,7.178603564500809e-10,2.943695068359375e-11,1.7887666258588433e-10,2.1747114807367325e-05,2.8292585372924805e-05,-0.26099999999999995,-7.171999999999999,16.58,9.209,11.07,1.768,0.0137
3.49561707675457e-10,4.260849237442016e-11,2.337742616534233e-10,9.312985897064209e-11,1.7506088825920597e-10,1.5509507656097413e-05,2.7939899921417237e-05,-4.572,-2.6439999999999997,10.02,3.2079999999999997,5.247,-1.213,0.0117
4.911028310656548e-10,9.244668006896974e-11,2.346467306017876e-10,5.879086375236511e-11,8.882410466670989e-11,2.2704233288764955e-05,2.7523340225219726e-05,-0.39300000000000035,-1.5349999999999995,11.34,2.2330000000000005,3.5120000000000005,-2.339,0.0137
3.4999828413128855e-10,1.1525732278823854e-10,4.899550419878215e-10,8.531003773212433e-11,1.8635756236314774e-10,1.577104377746582e-05,2.7371203899383545e-05,-14.12,-7.784000000000001,16.31,12.81,15.16,3.454,0.0117
2.7134388461709024e-10,6.460501551628113e-11,7.199450408220292e-10,2.919095635414124e-11,1.669279124699533e-10,2.5045540690422056e-05,2.7796792030334472e-05,-0.34600000000000014,-7.6850000000000005,16.49,8.732,10.720000000000002,1.8290000000000002,0.0146
3.533963645808399e-10,1.2050142765045167e-10,2.1833479452133182e-10,5.973238974809647e-11,2.638683356642723e-10,1.8997746586799623e-05,2.8082791566848753e-05,-11.92,-1.8810000000000004,12.02,2.035,3.0809999999999995,-3.167,0.0127
3.576026700437069e-10,6.725637674331666e-11,3.5069117370247846e-10,6.253901280462743e-11,1.2613525694608689e-10,1.9619529128074648e-05,2.305973434448242e-05,-0.1999999999999996,-1.5469999999999993,13.47,3.452,5.001000000000001,-1.384,0.0118
4.96061858534813e-10,1.1480785131454469e-10,4.715663263918832e-10,6.069998614490033e-11,1.7604999074479566e-10,2.1814508248120546e-05,2.827496314048767e-05,-0.7689999999999997,-10.91,18.02,11.76,14.01,3.4740000000000006,0.0137
5.125629663467407e-10,9.3579717874527e-11,2.333396692872048e-10,9.0761958360672e-11,9.076207484304904e-11,2.8399501085281372e-05,4.006857204437256e-05,-1.0209999999999995,-7.274,9.264,3.823,6.348,1.0150000000000001,0.0184
4.819809600710869e-10,8.289615452289582e-11,4.795917158825323e-10,6.013984121382237e-11,2.697477662563324e-10,2.7753462433815e-05,3.253492313623429e-05,-0.37599999999999933,-19.68,13.93,10.03,13.2,3.2909999999999995,0.0165
4.791146352887154e-10,1.0301461219787599e-10,7.359978352785111e-10,9.076301336288453e-11,2.739660093188286e-10,2.2241761401295663e-05,2.3808323860168456e-05,-0.46300000000000097,-7.22,20.35,17.4,19.449999999999996,4.208,0.0127
4.3595072701573374e-10,6.969955444335938e-11,4.815142611153424e-10,9.047486543655396e-11,1.744628218743019e-10,2.8191172838211057e-05,3.2342460751533514e-05,-0.35900000000000076,-10.31,13.94,11.3,14.51,3.869,0.0165
5.022565722465515e-10,1.1138219118118287e-10,6.098554615974427e-10,8.041593968868256e-11,1.4065364933013916e-10,2.5005028605461118e-05,2.76086483001709e-05,-0.961000000000001,-7.108,17.24,13.49,16.0,4.407,0.0146
3.2876225356012585e-10,8.811461389064791e-11,4.792753451149911e-10,7.889373600482941e-11,2.735254814326763e-10,2.1457473292946814e-05,2.8251539468765257e-05,-33.2,-10.19,17.16,12.2,12.91,2.6010000000000004,0.0136
