C1,L1,Rp,Wn,Wn5,Wn6,Wvar,OscillationFrequency,PowerConsumption,OutputPower,PhaseNoise,TuningRange
1.982377529144287e-13,1.9900081157684324e-09,3840.246468782425,1.6793061256408692e-06,1.101247090101242e-05,2.422237491607666e-06,3.883511923253536e-06,4960000000.0,0.00517,17.68,-100.9,385000000.0
1.0680182576179504e-13,5.078953146934509e-09,3705.1325142383575,2.7520309925079346e-06,1.2007572472095489e-05,3.2052781343460084e-06,5.0418937206268315e-06,2940000000.0,0.00647,17.71,-96.41000000000001,275000000.0
1.0778540968894959e-13,5.020033717155456e-09,996.074318885803,1.5851468563079833e-06,1.100690734386444e-05,3.20982700586319e-06,4.922729074954987e-06,3290000000.0,0.00671,17.34,-94.18,373000000.0
1.4877213230356574e-13,4.110568031668663e-09,1016.5688097476957,1.9831717222929002e-06,1.1008246719837188e-05,3.2034445285797117e-06,4.272567570209504e-06,3450000000.0,0.00681,17.38,-95.65,304000000.0
1.1620739102363588e-13,5.880108714103698e-09,940.1019811630247,2.6558948040008543e-06,1.100808835029602e-05,3.999883556365967e-06,3.162954032421112e-06,2920000000.0,0.00853,17.78,-92.53,201000000.0
1.4067235589027404e-13,5.076946854591369e-09,2057.324066758156,1.6703336954116822e-06,1.099877107143402e-05,2.4042542457580567e-06,4.899239659309388e-06,3130000000.0,0.00517,17.44,-97.26,324000000.0
1.6110309436917305e-13,3.007587373256683e-09,1893.6711847782133,1.1727107048034667e-06,1.1001203477382659e-05,3.9914665222167965e-06,3.034211337566376e-06,4580000000.0,0.008,18.16,-94.38,330000000.0
1.5460445657372475e-13,6.0893857479095455e-09,1027.532786130905,2.3522799730300904e-06,1.099804776906967e-05,3.200965091586113e-06,3.890911899507046e-06,2760000000.0,0.00688,17.44,-94.62999999999998,208000000.0
1.3938745260238648e-13,3.172773778438568e-09,4126.067399978638,2.0306606888771056e-06,1.1986902683973312e-05,2.417289972305298e-06,3.9455131590366364e-06,4080000000.0,0.00488,17.6,-100.7,340000000.0
1.0189104080200195e-13,4.836567223072052e-09,4071.431517601013,2.8823116302490234e-06,1.2007603883743286e-05,2.4159379005432127e-06,4.005550257861614e-06,3080000000.0,0.00497,17.57,-99.21999999999998,245000000.00000003
9.352723956108093e-14,4.990107476711272e-09,974.1771221160886,2.876967716217041e-06,1.1995635598897933e-05,2.405392074584961e-06,3.934316135942936e-06,3120000000.0,0.00497,16.87,-97.88999999999999,263000000.0
1.1458912193775177e-13,5.160827755928039e-09,3726.621389389038,1.2370641708374024e-06,1.1995923221111298e-05,3.208759993314743e-06,4.423362642526627e-06,3380000000.0,0.00612,17.89,-95.12,364000000.0
2.0251810550689696e-13,2.052178144454956e-09,3227.4775356054306,1.9858394384384156e-06,1.1009120881557464e-05,3.2014192640781404e-06,3.0393213033676146e-06,4930000000.0,0.00681,17.96,-98.18,283000000.0
1.473039275035262e-13,6.055236339569091e-09,1057.953506708145,2.0028349444270133e-06,1.0999704003334045e-05,3.1951788038015365e-06,4.383607178926469e-06,2800000000.0,0.00681,17.41,-89.02000000000001,248000000.00000003
1.5361966229975223e-13,4.9035085439682e-09,2081.9993168115616,1.29802565574646e-06,1.1002099394798279e-05,2.4093769550323487e-06,4.910039901733399e-06,3250000000.0,0.00508,17.45,-99.92,352000000.0
1.0388811230659485e-13,5.962112665176391e-09,2988.7375086545944,2.7964030742645262e-06,1.1999916970729828e-05,3.2091767013072966e-06,5.010040760040284e-06,2670000000.0,0.00647,17.69,-97.2,249999999.99999997
1.4945215061306954e-13,6.090233325958251e-09,917.9372787475584,2.6656501293182375e-06,1.1007476687431335e-05,3.999592876434326e-06,3.7006405889987946e-06,2710000000.0,0.00853,17.72,-92.19,192000000.00000003
9.674211740493774e-14,1.9799559116363523e-09,3952.1082639694214,2.5035732746124267e-06,1.2006302177906036e-05,2.412143325805664e-06,4.994112968444825e-06,4910000000.0,0.00493,17.41,-99.92,497000000.00000006
1.821572631597519e-13,5.9568400382995595e-09,2039.8928374052045,1.5959422111511231e-06,1.1988945573568344e-05,3.997795200347901e-06,4.954291820526123e-06,2730000000.0,0.007640000000000001,17.87,-94.44999999999999,255000000.0
1.3839156478643417e-13,2.992578864097595e-09,3276.1332988739014,1.5870452404022216e-06,1.2000139951705932e-05,3.997106456756592e-06,5.075113534927369e-06,4120000000.0,0.007640000000000001,17.91,-86.3,419000000.0
1.0459559559822082e-13,1.9859781265258786e-09,2941.640868782997,1.9951929390430452e-06,1.100426024198532e-05,2.4186745643615724e-06,3.5496169328689574e-06,5410000000.0,0.00524,17.62,-97.54000000000002,457000000.0
1.3799205124378204e-13,3.0860781669616697e-09,2821.792393922806,2.2580242395401e-06,1.100790637731552e-05,3.998136138916016e-06,3.495216727256775e-06,4060000000.0,0.00845,18.08,-100.9,296000000.0
1.7364184856414796e-13,2.8754628896713253e-09,2348.929237574339,2.826216411590576e-06,1.1004496991634368e-05,3.193793296813965e-06,4.612254559993744e-06,3650000000.0,0.00694,17.65,-96.64,43599999.999999985
1.552566796541214e-13,4.209378063678741e-09,3281.96781873703,2.2610300302505493e-06,1.1003036201000213e-05,3.997620391845703e-06,3.856797188520432e-06,3340000000.0,0.00845,18.11,-96.71,244000000.0
1.6651365756988527e-13,2.1256290674209592e-09,3028.93228828907,1.174592113494873e-06,1.2000073850154877e-05,3.9727059841156e-06,4.8428937792778025e-06,5030000000.0,0.00746,17.94,-93.7,244000000.0
1.305218905210495e-13,2.946401715278625e-09,3213.477298617363,2.069801515340805e-06,1.1986162841320037e-05,2.4096365928649904e-06,4.985209822654725e-06,4030000000.0,0.00488,17.42,-96.68,403000000.0
1.2466202080249786e-13,4.68937063217163e-09,1534.1368019580839,1.923196130990982e-06,1.1455556873232126e-05,4.005638885498047e-06,3.7395514845848084e-06,3450000000.0,0.008,17.81,-96.64,288000000.0
1.9360852241516113e-13,4.153657108545303e-09,2549.3791718035936,1.953218621015549e-06,1.1999808728694916e-05,3.998826789855957e-06,4.362073093652726e-06,3250000000.0,0.0077800000000000005,17.94,-78.18,249000000.00000003
1.0201033651828766e-13,5.0490976572036735e-09,987.8249168395994,1.605291700363159e-06,1.1994330704212188e-05,3.2005184382200243e-06,4.917895197868348e-06,3300000000.0,0.00625,17.21,-80.6,377000000.0
1.6202677264809608e-13,2.0559277534484863e-09,2979.920506477356,2.3091925621032713e-06,1.1997282952070235e-05,4.008028411865234e-06,4.5273981094360355e-06,4710000000.0,0.00787,17.86,-96.96,373000000.0
1.0800290405750275e-13,4.87010371685028e-09,1023.3476459980009,2.0221140056848528e-06,1.1006580293178558e-05,2.42360782623291e-06,3.5112213492393493e-06,3420000000.0,0.00524,17.08,-91.31000000000002,298000000.0
2.048879861831665e-13,6.1265258789062495e-09,3573.91956448555,1.945339024066925e-06,1.1015895068645477e-05,3.984991359710693e-06,4.207176595926286e-06,2600000000.0,0.00835,18.15,-93.46000000000001,189000000.00000003
1.071119487285614e-13,4.767535686492919e-09,2219.124659895897,2.043791401386261e-06,1.1993073582649231e-05,2.410103988647461e-06,4.623258471488953e-06,3250000000.0,0.00488,17.37,-97.09,325000000.0
1.227647304534912e-13,3.0615917444229123e-09,2005.921810865402,1.5951676845550538e-06,1.099646770954132e-05,3.202746695280075e-06,3.0674889087677e-06,4540000000.0,0.00671,17.91,-85.36,345000000.0
1.9450243413448335e-13,5.0757563114166255e-09,3012.422889471054,2.7362828731536865e-06,1.0989729940891266e-05,3.198439186811447e-06,3.6093888282775878e-06,2830000000.0,0.00694,17.89,-96.77,173000000.0
1.0594281256198883e-13,1.967142105102539e-09,3813.1848573684692,2.7637473106384276e-06,1.2002378702163696e-05,3.2002096876502036e-06,3.086443185806274e-06,5090000000.0,0.00647,17.83,-98.94,325000000.0
1.7911516427993774e-13,6.097428798675537e-09,2673.7881675362587,2.726855421066284e-06,1.1997279316186905e-05,3.99915132522583e-06,3.3296376466751097e-06,2610000000.0,0.00795,18.05,-93.51,158999999.99999997
9.635005593299865e-14,6.036217689514159e-09,3773.223251104355,2.073769336938858e-06,1.200002771615982e-05,3.2049488604068755e-06,5.003904342651368e-06,2850000000.0,0.00635,17.79,-92.75,304000000.0
1.6512733697891236e-13,2.047776222229004e-09,2938.7717992067337,2.6662595748901366e-06,1.1007791876792906e-05,4.008044815063477e-06,5.058520197868348e-06,4490000000.0,0.00853,17.86,-95.93,367000000.0
1.0444226861000061e-13,6.0401751995086665e-09,3688.6723339557648,2.7683833599090577e-06,1.1999716937541962e-05,3.9983220100402835e-06,4.5064663290977486e-06,2690000000.0,0.00795,17.99,-93.76000000000002,234000000.0
1.2334669530391693e-13,3.0950880646705624e-09,3212.0136618614197,2.0237630307674406e-06,1.1990955114364624e-05,2.4191119194030763e-06,4.086815722286702e-06,4189999999.9999995,0.00488,17.53,-87.77,365000000.0
2.0535839200019837e-13,2.982686877250671e-09,1059.7184002399442,1.992566779255867e-06,1.200026798248291e-05,3.997255325317383e-06,3.4215136766433717e-06,3939999999.9999995,0.0077800000000000005,17.64,-92.03,249000000.00000003
1.0576312243938446e-13,2.973833918571472e-09,3994.325876235962,2.023103475570679e-06,1.1011586368083954e-05,2.41655912399292e-06,4.977302491664887e-06,4120000000.0,0.00524,17.56,-96.86,433000000.00000006
1.8477545976638795e-13,6.019445657730102e-09,2982.6156347990036,2.7789326667785646e-06,1.2014821052551269e-05,3.191134102642536e-06,4.97248387336731e-06,2510000000.0,0.00647,17.7,-103.1,201000000.0
1.5049023516476155e-13,5.8802994489669795e-09,3170.361638069153,1.2134854793548584e-06,1.2009742617607117e-05,3.1803177893161774e-06,3.032815933227539e-06,3210000000.0,0.00612,18.04,-89.35999999999999,246000000.00000003
1.0533682107925415e-13,4.88725459575653e-09,3963.2442593574524,2.0259446144104004e-06,1.100448203086853e-05,2.4086387157440185e-06,3.004554033279419e-06,3460000000.0,0.00524,17.84,-83.61000000000001,252999999.99999997
1.8884354829788208e-13,4.9586379528045645e-09,3355.200171470642,1.5594939231872558e-06,1.1000081598758696e-05,3.9907680034637455e-06,4.6559502482414255e-06,3040000000.0,0.0082,18.1,-95.12,263000000.0
1.6445488333702087e-13,4.682153046131133e-09,3684.102028608322,2.896715450286865e-06,1.199772870540619e-05,2.4097147464752197e-06,3.891412295401096e-06,2990000000.0,0.00497,17.56,-100.6,203000000.0
1.6334853172302247e-13,5.742431163787841e-09,2300.517722964287,1.5754859447479248e-06,1.1013600945472717e-05,3.987282133102417e-06,4.1494818031787875e-06,2920000000.0,0.0082,18.08,-91.72,250999999.99999997
1.3714552074670791e-13,5.883095860481261e-09,3138.1869316101074,1.6251638889312744e-06,1.100180798768997e-05,3.1859848514199258e-06,3.4491744041442872e-06,3070000000.0,0.00671,18.04,-93.18,246000000.00000003
1.2237319052219392e-13,2.0909637212753293e-09,2058.947965502739,2.7919463634490965e-06,1.1998615503311156e-05,3.2073849499225615e-06,3.556273728609085e-06,4870000000.0,0.00647,17.64,-98.62,335000000.0
1.9325556457042693e-13,3.0059046149253843e-09,3961.8343114852905,2.902425289154053e-06,1.198379561305046e-05,2.4035701751708983e-06,3.478855609893799e-06,3720000000.0,0.00497,17.59,-107.5,219000000.00000003
1.5865554511547087e-13,2.0227704048156736e-09,3622.961074113846,1.5755292415618895e-06,1.2004272878170014e-05,4.006990623474121e-06,4.388911306858064e-06,5060000000.0,0.007640000000000001,17.97,-97.71,445999999.99999994
1.8132014870643615e-13,4.17785982787609e-09,3732.030153274536,2.7900649547576904e-06,1.2002808928489685e-05,3.1948918908834457e-06,3.5059324502944947e-06,3180000000.0,0.00647,17.85,-98.3,192000000.00000003
2.0149937868118285e-13,4.004323162138461e-09,1947.4506378173826,2.4780378818511964e-06,1.200056791305542e-05,3.2006603926420213e-06,3.356174111366272e-06,3290000000.0,0.00642,17.72,-97.55999999999999,194000000.00000003
1.4255055636167527e-13,3.395978689193725e-09,2318.4538669884205,2.7939406394958495e-06,1.2006481170654297e-05,3.2050206184387206e-06,3.930970348417759e-06,3650000000.0,0.00647,17.67,-96.33,262000000.0
1.554115615785122e-13,5.397130131721496e-09,3229.1518598794937,1.187398147583008e-06,1.1011229455471039e-05,3.992922353744507e-06,4.676267147064209e-06,3100000000.0,0.008,18.12,-93.4,312000000.0
1.682085543870926e-13,4.277362078428268e-09,1955.5899798870084,2.4717002868652344e-06,1.100186103582382e-05,2.4085588455200196e-06,3.853876024484634e-06,3260000000.0,0.00529,17.48,-97.62,235000000.0
2.040510296821594e-13,3.0059437155723566e-09,960.0449204444883,2.7851120471954346e-06,1.2003932058811188e-05,4.007331085205078e-06,2.9906846284866333e-06,3770000000.0,0.00795,17.65,-96.11,195000000.00000003
1.9174542129039765e-13,4.8659439682960505e-09,2089.4977897405624,2.375943040847778e-06,1.1007716238498688e-05,3.20652487128973e-06,4.949533104896546e-06,2840000000.0,0.00688,17.68,-89.19000000000001,232000000.0
1.0331456661224365e-13,5.977852702140807e-09,3175.0840693712234,1.9884177714586256e-06,1.1989990711212157e-05,4.001767158508301e-06,4.660695672035218e-06,2880000000.0,0.0077800000000000005,18.0,-92.67,286000000.0
1.2441710233688353e-13,1.9933938980102537e-09,926.060080528259,2.050481402873993e-06,1.2011684298515319e-05,3.2036954522132875e-06,4.912202239036561e-06,4960000000.0,0.00635,17.15,-90.8,515000000.0
1.5580706298351288e-13,2.032530784606933e-09,1927.1164983510969,2.70577597618103e-06,1.1988727807998657e-05,3.986946487426758e-06,3.492898464202881e-06,4740000000.0,0.00795,17.85,-94.19,293000000.0
9.742005467414856e-14,4.092442408204078e-09,3704.1458189487457,1.997810985147953e-06,1.1994718968868255e-05,3.997184944152832e-06,3.018018364906311e-06,3830000000.0,0.0077800000000000005,18.17,-90.84999999999998,287000000.0
1.7478742599487304e-13,4.274950683116912e-09,1001.7726719379423,2.489205598831177e-06,1.1999776661396027e-05,2.409758186340332e-06,3.2769324779510497e-06,3340000000.0,0.00493,16.95,-103.6,217000000.00000003
1.5235703587532044e-13,2.9973797798156737e-09,3935.61652302742,1.2513989925384522e-06,1.2004431545734405e-05,3.20703561604023e-06,4.531592428684235e-06,4290000000.0000005,0.00612,17.84,-86.66,426000000.0
1.3098507821559906e-13,4.873818933963775e-09,3208.7862491607666,1.6464364528656007e-06,1.1012824952602385e-05,2.4191542625427245e-06,3.6673755049705506e-06,3420000000.0,0.00517,17.73,-96.72999999999999,291000000.0
1.740828275680542e-13,5.003329515457153e-09,3331.26163482666,1.6812377214431763e-06,1.1003470361232757e-05,2.4176048278808594e-06,3.6010589599609373e-06,3230000000.0,0.00517,17.75,-97.57999999999998,243000000.0
1.0125877261161804e-13,3.0507873892784116e-09,3885.7270777225494,2.396933913230896e-06,1.200236588716507e-05,3.2010785549879073e-06,3.941504038870335e-06,4110000000.0,0.00642,17.8,-96.09999999999998,338000000.0
1.4571912474930287e-13,2.0908517837524413e-09,3181.238979101181,1.671817708015442e-06,1.1995687782764435e-05,2.40814266204834e-06,4.54537308216095e-06,5120000000.0,0.00482,17.46,-102.9,496000000.00000006
1.522241745144129e-13,2.0056281089782714e-09,3137.3533457517624,1.9917942821979524e-06,1.2001926362514496e-05,3.1982711851596834e-06,2.9879496097564695e-06,5200000000.0,0.00635,17.88,-97.07000000000001,332000000.0
1.434810422360897e-13,4.013167306780814e-09,914.9088859558103,2.6606503009796143e-06,1.1002618491649627e-05,3.997456359863282e-06,3.9510191008448605e-06,3350000000.0,0.00853,17.66,-93.66,247000000.00000003
1.4485706835985184e-13,6.0146937370300284e-09,968.8847661018369,1.6954198360443115e-06,1.1998113840818406e-05,2.4038931369781495e-06,4.862798392772675e-06,2870000000.0,0.00482,16.81,-88.23,306000000.0
2.0249987840652467e-13,4.0542868897318835e-09,2031.1600118875501,1.2190059185028076e-06,1.2001174986362457e-05,3.999506378173828e-06,4.9356613755226144e-06,3420000000.0,0.00746,17.84,-97.28,317000000.0
2.0418577790260314e-13,1.955571413040161e-09,3422.3415851593018,2.834981346130371e-06,1.1998204588890076e-05,2.4080012798309327e-06,4.101395197212696e-06,4510000000.0,0.00497,17.45,-104.2,297000000.0
1.4949633087962867e-13,4.854914188385009e-09,1091.1656022071836,2.2754862785339357e-06,1.100082778930664e-05,3.993710708618164e-06,4.107091180980206e-06,3090000000.0,0.00845,17.69,-99.06,248000000.00000003
1.913188487291336e-13,6.068157911300659e-09,1016.3138210773466,2.850264835357666e-06,1.1990280717611313e-05,2.4190563678741457e-06,4.457126915454865e-06,2550000000.0,0.00497,16.86,-93.01,196000000.00000003
1.900833934545517e-13,5.233929395675658e-09,2832.11912214756,1.239728593826294e-06,1.1998022437095641e-05,3.194268725812435e-06,3.3473278284072876e-06,3250000000.0,0.00612,17.95,-95.65,238000000.0
1.7559735476970672e-13,2.0452902317047118e-09,3953.7473618984222,1.57703857421875e-06,1.201586002111435e-05,3.199954056739807e-06,2.9237936735153197e-06,5260000000.0,0.00625,17.96,-96.47,31199999.999999978
1.0992772281169892e-13,5.777911067008971e-09,3342.8375124931335,1.599898624420166e-06,1.1001757979393005e-05,3.193035937845707e-06,3.09656286239624e-06,3260000000.0,0.00671,18.1,-92.65,265000000.0
1.3682442605495454e-13,2.0821183919906613e-09,2857.235014438629,2.707644557952881e-06,1.1989167928695678e-05,4.0068284034729e-06,4.484837353229523e-06,4670000000.0,0.00795,17.83,-96.12,364000000.0
2.007222354412079e-13,1.9979050159454344e-09,2015.6936347484586,1.2173642635345458e-06,1.1015822112560271e-05,3.195330375432968e-06,4.464258491992951e-06,5020000000.0,0.00656,17.73,-102.80000000000001,458000000.0
1.9471761882305146e-13,6.11393117904663e-09,3885.660469532013,2.834790134429932e-06,1.2001512467861176e-05,3.1981655776500704e-06,4.942380070686341e-06,2460000000.0,0.00647,17.75,-98.03,191000000.00000003
1.3749106228351593e-13,3.1728575825691218e-09,3380.606949329376,1.921180444955826e-06,1.1008265018463135e-05,3.995047950744629e-06,4.94061028957367e-06,3860000000.0,0.00835,17.99,-94.12999999999998,365000000.0
1.8634547293186186e-13,1.9994099140167233e-09,2516.015525907278,2.4376288890838624e-06,1.1996661961078644e-05,3.206616795063019e-06,3.180121183395386e-06,4800000000.0,0.00642,17.77,-103.9,228000000.0
1.616461493074894e-13,4.6262713074684136e-09,2514.1194220632315,1.5599329471588135e-06,1.1995627999305725e-05,3.995866394042969e-06,3.4045416116714477e-06,3410000000.0,0.007640000000000001,18.08,-89.68999999999998,257000000.0
1.7897238731384277e-13,6.030550956726074e-09,2206.4156383275986,1.256321668624878e-06,1.1043854802846908e-05,3.998723602294922e-06,4.479589194059373e-06,2880000000.0,0.008,18.04,-77.7,262000000.0
1.8369565308094024e-13,4.032691393047571e-09,2081.8598866462708,1.7328009605407715e-06,1.2007412970066071e-05,2.400811719894409e-06,3.0172100067138673e-06,3620000000.0,0.00482,17.57,-97.45,229000000.0
9.795786738395691e-14,5.847095012664794e-09,3373.8344609737396,2.9221086502075195e-06,1.1988582253456115e-05,2.3960057258605956e-06,3.131288111209869e-06,2920000000.0,0.00497,17.63,-97.6,198000000.00000003
1.0773515105247498e-13,5.2682942152023305e-09,3576.6874253749847,1.2269860744476319e-06,1.1998756259679794e-05,2.407402515411377e-06,3.6893972754478455e-06,3500000000.0,0.00473,17.71,-97.01,349000000.0
1.2422620356082916e-13,3.042813956737518e-09,3918.9673364162445,1.6174758434295655e-06,1.0999089539051055e-05,2.4134544372558595e-06,3.5325170755386353e-06,4450000000.0,0.00517,17.76,-102.2,383000000.0
1.710493892431259e-13,4.752783298492431e-09,2142.3565298318863,1.2359920978546142e-06,1.1992849558591842e-05,3.990098714828491e-06,3.6273342370986937e-06,3420000000.0,0.00746,18.04,-91.21,280000000.0
1.8893670439720153e-13,3.0954191684722895e-09,3397.1870243549347,2.75929536819458e-06,1.0999604523181914e-05,3.2085944056510926e-06,4.272647559642792e-06,3570000000.0,0.00694,17.8,-97.11,247000000.00000003
1.25154909491539e-13,4.086945354938507e-09,1016.3284838199613,1.2058846950531005e-06,1.1006757318973541e-05,3.201439440250397e-06,4.5342562794685365e-06,3830000000.0,0.00656,17.36,-89.52999999999999,430000000.0
1.8854355812072755e-13,5.929400444030761e-09,989.2695546150205,1.9395259022712707e-06,1.1008391261100769e-05,3.9979158401489255e-06,3.6757545471191407e-06,2820000000.0,0.00835,17.76,-95.10999999999999,201000000.0
9.447879195213318e-14,1.9766471385955808e-09,3236.6875261068344,2.5384178638458253e-06,1.2002994239330291e-05,2.4042513847351075e-06,5.047883152961732e-06,4910000000.0,0.00493,17.35,-99.12,500999999.99999994
1.448037225753069e-13,4.220120936632156e-09,2547.32882976532,2.7167128086090087e-06,1.1990145117044448e-05,4.0019347190856935e-06,3.2341582775115965e-06,3310000000.0,0.00795,18.0,-94.6,206000000.0
2.0661274790763855e-13,3.9358067214488976e-09,2001.9783824682233,1.2842249393463135e-06,1.200649905204773e-05,2.402487850189209e-06,3.946318693459034e-06,3610000000.0,0.00473,17.46,-96.08999999999999,299000000.0
1.8894058167934418e-13,6.028012990951538e-09,1117.4731552600858,2.8591822624206543e-06,1.1992697089910507e-05,2.4146775245666504e-06,3.467928647994995e-06,2630000000.0,0.00497,16.97,-99.87,160999999.99999997
1.8729961514472962e-13,4.8198417425155634e-09,3329.153060913086,1.6768877983093263e-06,1.1003726363182067e-05,2.413159084320068e-06,4.168288588523865e-06,3170000000.0,0.00517,17.68,-99.84000000000002,261000000.0
1.360206663608551e-13,4.727382481098175e-09,3397.0267176628113,1.6560471534729004e-06,1.1015882849693298e-05,2.4037493228912353e-06,3.2546659111976624e-06,3510000000.0,0.00517,17.8,-83.92999999999999,268000000.0
1.884578198194504e-13,5.161665201187133e-09,3906.083345413208,2.4480921268463133e-06,1.20054549574852e-05,3.1946686759591103e-06,3.5245108008384704e-06,2920000000.0,0.00642,17.91,-100.1,186000000.0
1.492286712862551e-13,3.0306271910667416e-09,2061.666026711464,1.2035851001739502e-06,1.099505090713501e-05,3.195800173282623e-06,3.1138316392898558e-06,4600000000.0,0.00656,17.95,-89.42,357000000.0
9.700636267662048e-14,4.897543311119079e-09,1023.2836306095121,1.252255630493164e-06,1.2001732885837554e-05,2.408472490310669e-06,2.9996105432510376e-06,3870000000.0,0.00473,17.02,-86.90999999999998,370000000.0
1.3781225010752677e-13,4.238374158740043e-09,3288.6064648628235,1.9239071190357207e-06,1.1004809021949768e-05,3.998343086242676e-06,3.50491464138031e-06,3520000000.0,0.00835,18.18,-92.53,264000000.0
1.538960538804531e-13,3.0224973559379572e-09,3975.515365600586,1.2352252960205078e-06,1.1018526136875151e-05,2.4169912338256837e-06,2.940114855766296e-06,4630000000.0,0.00508,17.88,-94.57,344000000.0
1.6005429700016975e-13,5.959768652915954e-09,1966.6624069213865,1.5970547199249268e-06,1.198605689406395e-05,3.993810558319092e-06,4.981350541114808e-06,2800000000.0,0.007640000000000001,17.86,-94.42999999999999,275000000.0
2.0230786204338073e-13,1.9317009449005123e-09,1079.8287093639372,2.0607054650783538e-06,1.1001202762126921e-05,2.4041369438171385e-06,3.937254324555397e-06,4820000000.0,0.00524,16.97,-95.10000000000001,381000000.0
1.6478954255580902e-13,2.8933492898941036e-09,4136.55698299408,1.2054270267486572e-06,1.1994481027126313e-05,3.195300650596619e-06,3.5049731135368348e-06,4490000000.0,0.00612,17.98,-96.05,362000000.0
1.9136889278888703e-13,4.931435704231262e-09,1060.887664556503,2.7533130645751954e-06,1.1001849472522735e-05,3.194859805703163e-06,4.0691160559654245e-06,2880000000.0,0.00694,17.4,-93.74,197000000.00000003
1.332154303789139e-13,5.8279789686203e-09,1029.3209254741666,1.6256829500198364e-06,1.2002972602844238e-05,3.1955548703670502e-06,2.9618817567825317e-06,3220000000.0,0.00625,17.47,-78.64,235000000.0
1.9341827630996703e-13,4.669208943843841e-09,3438.11959028244,1.2760921001434326e-06,1.2002448976039887e-05,2.4060627937316892e-06,4.731514513492585e-06,3230000000.0,0.00473,17.57,-102.80000000000001,313000000.0
1.9566640555858612e-13,5.1657011508941645e-09,1978.6154031753538,2.3853029251098633e-06,1.0999777555465697e-05,3.1936335921287538e-06,3.0208755731582643e-06,2980000000.0,0.00688,17.9,-94.95999999999998,159999999.99999997
1.1874586641788484e-13,5.024672389030456e-09,2011.1475586891172,2.0742844104766845e-06,1.1990561187267304e-05,2.41550874710083e-06,4.846136093139649e-06,3100000000.0,0.00488,17.32,-100.1,312000000.0
1.7888990044593812e-13,2.0220186710357663e-09,4014.7562623023987,2.7370175361633303e-06,1.0998769998550415e-05,2.391395282745361e-06,3.0730204582214355e-06,4750000000.0,0.00533,17.69,-101.2,208000000.0
1.812922716140747e-13,6.071604490280151e-09,3723.583161830902,2.7128225803375243e-06,1.1993168860673904e-05,3.997941493988037e-06,3.3980791568756105e-06,2610000000.0,0.00795,18.09,-94.44000000000001,163999999.99999997
2.0019444227218627e-13,2.998444318771362e-09,1080.0624191761015,2.4804326057434082e-06,1.1003274142742156e-05,2.40920844078064e-06,4.885560691356659e-06,3670000000.0,0.00529,16.9,-97.6,316000000.0
9.602320790290832e-14,6.057921409606933e-09,1994.4644421339033,1.632121992111206e-06,1.200681459903717e-05,3.20300532579422e-06,4.97506481409073e-06,2970000000.0,0.00625,17.63,-89.93,342000000.0
1.8673255145549773e-13,3.2079732418060297e-09,3552.8228282928467,1.1598849296569824e-06,1.1002975642681122e-05,3.996407222747803e-06,3.892568789422512e-06,4120000000.0,0.008,18.18,-95.56,340000000.0
1.487898332066834e-13,2.05676257610321e-09,1950.3990560770033,2.035836482048035e-06,1.0996936678886412e-05,2.4098850250244142e-06,2.9525717496871947e-06,5240000000.0,0.00524,17.57,-98.3,352000000.0
1.9620001912117003e-13,3.0340505242347715e-09,1054.7350347042081,1.5916343688964843e-06,1.2003288328647614e-05,3.993369293212891e-06,4.848958611488343e-06,3860000000.0,0.007640000000000001,17.49,-95.74,351000000.0
1.2663328051567078e-13,1.9408283233642575e-09,1967.1232998371122,2.796562433242798e-06,1.2003655791282653e-05,3.214945873618126e-06,5.000773549079896e-06,4620000000.0,0.00647,17.49,-95.91000000000001,405000000.0
1.705083340406418e-13,2.9543024301528926e-09,2295.228496193886,1.6334593534469604e-06,1.0994381964206695e-05,3.2015615075826644e-06,3.266978025436401e-06,4279999999.9999995,0.00671,17.91,-91.74,107999999.99999999
9.327028393745423e-14,5.958897948265075e-09,3867.5174713134766,2.87105655670166e-06,1.1976920396089554e-05,2.412749671936035e-06,3.022525191307068e-06,2920000000.0,0.00497,17.69,-98.02,200000000.0
1.5311468429863452e-13,6.076139688491821e-09,3022.2672671079636,1.2460770130157472e-06,1.200036644935608e-05,3.1897704854607583e-06,4.894490718841553e-06,2930000000.0,0.00612,17.81,-97.40999999999998,302000000.0
1.2481168508529663e-13,2.0262823104858395e-09,2021.460026502609,1.966807007789612e-06,1.1998014897108077e-05,3.999449634552002e-06,3.501952350139618e-06,5220000000.0,0.0077800000000000005,17.91,-96.52,397000000.0
1.5106169059872627e-13,4.2989912331104276e-09,3617.3327267169952,2.875657844543457e-06,1.2005516648292542e-05,2.4137919425964356e-06,4.649984478950501e-06,3070000000.0,0.00497,17.47,-101.8,244000000.0
1.9135887026786805e-13,4.158831194043159e-09,971.0671901702879,1.1999064445495605e-06,1.200494360923767e-05,4.004842662811279e-06,4.789210915565492e-06,3440000000.0,0.00746,17.51,-97.45,330000000.0
1.5096249841153623e-13,2.014982938766479e-09,1062.4465644359586,1.6002492427825929e-06,1.2000536262989044e-05,3.988151788711548e-06,5.035313487052918e-06,4990000000.0,0.007640000000000001,17.44,-95.66,519000000.0
1.578910954296589e-13,2.0782002210617064e-09,2900.856539607048,2.2944154024124146e-06,1.1994911730289458e-05,4.00349931716919e-06,5.109758973121644e-06,4630000000.0,0.00787,17.8,-98.33,406000000.0
